genome,cluster,score
MZ420150.fna,0_212,1.596081817719067
MZ422438.fna,0_19,1.6827164759083604
MZ427930.fna,0_194,1.598375381771445
MZ488273.fna,0_1179,1.321021261001626
MZ501260.fna,0_85,2.6125937680565405
MZ501262.fna,0_64,1.6145170264463156
MZ501263.fna,0_93,1.612274420885305
MZ501265.fna,0_127,1.608100927018886
MZ570263.fna,0_2428,1.1823470951327706
MZ570582.fna,0_1431,1.31095943740644
MZ573780.fna,0_229,1.5928533775894067
MZ643272.fna,0_368,1.5802653101565545
MZ751040.fna,0_234,1.5920984250341443
MZ779063.fna,0_10,1.7181305667056344
MZ955869.fna,0_2481,1.1742091298512425
MZ969646.fna,0_480,1.5564827995721515
MZ983385.fna,0_749,1.3709027473675715
MZ995505.fna,0_1588,1.3032370052838358
OK173051.fna,0_1303,1.3157488225454919
OK247671.fna,0_816,1.350996196483294
OK283618.fna,0_528,1.4778544515231968
OK349510.fna,0_184,1.6004691561983235
OK499972.fna,0_100,1.611616502405202
OK499976.fna,0_91,2.612291043636182
OK499977.fna,0_126,1.6081050353894408
OK499979.fna,0_1507,1.3076576405740328
OK499983.fna,0_129,1.6077870917548496
OK499987.fna,0_51,1.6167393400032317
OK499991.fna,0_36,1.6206481780512538
OK499992.fna,0_39,1.6192008443194426
OK499994.fna,0_103,1.6113158069704165
OK499999.fna,0_1517,1.3071763549346418
OK500001.fna,0_131,1.6076046121886334
OK500002.fna,0_1761,1.294255738110091
OK574338.fna,0_2575,1.1373904532706303
OK896991.fna,0_558,1.457874695227999
OL436245.fna,0_259,1.5875639322443607
OL436246.fna,0_375,1.5793010903831277
OL505084.fna,0_1506,1.3077559540887318
OL505085.fna,0_684,1.3842700567991484
OL539449.fna,0_1220,1.3192158169651962
OL580764.fna,0_479,1.5573045596501465
OL690335.fna,0_620,1.396274322881621
OL741057.fna,0_371,1.5801454059777194
OL774867.fna,0_1131,1.3234121781985055
OL774868.fna,0_2296,1.2480753626366403
OL774869.fna,0_2275,1.250803935298003
OL774870.fna,0_1640,1.3008205890168765
OL774871.fna,0_1840,1.2892772760683262
OL774872.fna,0_1813,1.2909475110150552
OL774873.fna,0_1641,1.300792397961629
OL774874.fna,0_1250,1.317916961283005
OL774875.fna,0_1825,1.2901258446658148
OL774876.fna,0_2671,1.063564018172562
OL774877.fna,0_2065,1.2741924402519231
OL799250.fna,0_1342,1.3145772188796325
OL799257.fna,0_1376,1.3132768526585474
OL799258.fna,0_197,1.5980471601287407
OL799259.fna,0_2505,1.1517889045393526
OL799260.fna,0_191,1.5988289150944879
OL840290.fna,0_943,1.3335856830494248
OL870611.fna,0_206,1.5966138113055988
OL870612.fna,0_695,1.3826516754356653
OL964058.fna,0_152,1.6053612101866728
OM112209.fna,0_1283,1.3166627078902846
OM112210.fna,0_623,1.3948895667823678
OM135992.fna,0_469,1.5612977077477925
OM236513.fna,0_443,1.5697559547148923
OM236514.fna,0_1518,1.3071435011270367
OM236515.fna,0_458,1.5670695085934958
OM236516.fna,0_55,1.6164206197345203
OM240926.fna,0_2519,1.1482664222256913
OM240927.fna,0_2521,1.1475367447869722
OM240928.fna,0_2511,1.1504070486906155
OM240929.fna,0_2517,1.1484712029993491
OM249958.fna,0_2516,1.1485735210122137
OM293948.fna,0_379,1.5790006531413678
OM293949.fna,0_753,1.3697401502567548
ON856258.fna,0_909,2.3351722414017093
OM350011.fna,0_46,1.6173058222454708
OM350012.fna,0_104,1.6112996142379585
OM350013.fna,0_96,1.6121951457926693
OM373548.fna,0_180,1.6008857824589704
OM373549.fna,0_515,1.4900755804592691
OM373556.fna,0_1936,2.2632827523005212
OM373551.fna,0_1672,1.2990203121927322
OM373552.fna,0_1661,1.2995143257149788
OM373553.fna,0_2394,1.2163202536691404
OM373554.fna,0_1136,1.3232851216603225
OM373558.fna,0_1651,1.3000581429488687
OM373559.fna,0_1009,1.328513844088707
OM373560.fna,0_2632,1.1218790980554574
OM373561.fna,0_1329,1.3149578915039313
OM439662.fna,0_989,1.329805286522804
OM439663.fna,0_1083,1.3254098669975893
OM439664.fna,0_1483,1.3088562083470205
OM439665.fna,0_881,1.3384754056651413
OM439666.fna,0_1168,1.3216675635612196
OM439667.fna,0_884,1.3382952004755864
OM439668.fna,0_1104,1.3245371909247456
OM439669.fna,0_1127,1.3236609935660688
OM439670.fna,0_1056,1.3263492365513105
OM439671.fna,0_1035,1.327239636529343
OM439672.fna,0_1028,1.3276186978910154
OM439673.fna,0_1002,1.3287370552520499
OM439674.fna,0_1091,1.325188247044184
OM439675.fna,0_981,1.3307062217854644
OM634653.fna,0_42,1.6178813040311333
OM634661.fna,0_22,1.6759003938629866
OM638104.fna,0_2541,1.142218776130727
OM654379.fna,0_595,1.4143230081165594
OM687507.fna,0_961,1.3324628445786066
OM687508.fna,0_2094,1.271705382646331
OM687509.fna,0_863,1.3414835092437993
OM687510.fna,0_838,1.3474821403260653
OM728296.fna,0_464,1.5641734474756426
OM728297.fna,0_16,1.7080841466199734
OM728298.fna,0_226,1.5935998584002111
OM728299.fna,0_239,1.591553761397424
OM728300.fna,0_81,1.6128338974919365
OM728301.fna,0_115,1.609613022616399
OM728302.fna,0_138,1.6067312550368116
OM728303.fna,0_140,1.6066251126941338
OM728304.fna,0_134,1.6073931283041514
OM743306.fna,0_111,1.6106576800988597
OM850392.fna,0_292,2.5847803897365935
OM966901.fna,0_238,1.5917310377266833
OM982668.fna,0_165,1.602516238553664
OM982669.fna,0_137,1.6068910598957622
OM982670.fna,0_163,1.6029359716606897
OM982671.fna,0_167,1.6020069785491713
OM982672.fna,0_168,1.601904137604918
OM982673.fna,0_176,1.6010258952631395
OM982674.fna,0_178,1.6009155109124187
ON042750.fna,0_2597,1.1331856012172392
ON086985.fna,0_671,1.3870356207750745
ON107264.fna,0_435,1.5712572673844147
ON113167.fna,0_264,1.5869987053433539
ON113168.fna,0_320,1.58335213000178
ON113169.fna,0_281,1.585548023122053
ON113170.fna,0_203,1.5973273510308967
ON113171.fna,0_702,1.3816281987210721
ON113172.fna,0_668,1.3876714732239024
ON113173.fna,0_662,1.388719585075136
ON113174.fna,0_673,1.3863864960562355
ON113175.fna,0_670,1.3870924690752826
ON113176.fna,0_1469,1.3093012602101282
ON113177.fna,0_666,1.387777267848442
ON113178.fna,0_667,1.3877508240241063
ON113179.fna,0_675,1.3862876285601797
ON113180.fna,0_661,1.3888699770755735
ON113181.fna,0_2501,1.1553102582937105
ON113345.fna,0_1254,1.3176614724415878
ON117106.fna,0_557,1.4593494729816805
ON125307.fna,0_177,1.6009891067139512
ON133270.fna,0_74,1.6133398063846527
ON153212.fna,0_382,1.5787687820665313
ON210834.fna,0_581,2.423546243529482
ON286976.fna,0_267,1.5868175215607803
ON325435.fna,0_873,1.339841041785868
ON352054.fna,0_2547,1.140986415430417
ON366410.fna,0_1080,1.3254400703832632
ON366411.fna,0_162,1.6030032780512946
ON366412.fna,0_2366,1.231648801783534
ON453893.fna,0_1561,1.3048700331071177
ON453898.fna,0_874,1.3396902516294147
ON453899.fna,0_565,1.4521543477828267
ON453900.fna,0_677,1.3861087922336317
ON453901.fna,0_850,1.345164137639426
ON453902.fna,0_1740,1.2952066394057793
ON453903.fna,0_1789,1.2928332311626343
ON453904.fna,0_1196,1.3202648020478658
ON453905.fna,0_1950,1.2827468566075066
ON456151.fna,0_1199,1.3200327051683458
ON493777.fna,0_2492,1.1683431104916648
ON506927.fna,0_207,1.596574823441419
ON506928.fna,0_216,1.5955006304259198
ON513432.fna,0_1024,1.327638630170989
ON528935.fna,0_1623,1.3014848377378838
ON548417.fna,0_38,1.6197051338656636
ON548418.fna,0_54,1.616444342311166
ON548419.fna,0_33,1.6217080891378357
ON548420.fna,0_31,1.6225630713979977
ON548421.fna,0_141,1.6059802523487008
ON550478.fna,0_865,1.341389987884435
ON571632.fna,0_1008,1.328513844088707
ON637248.fna,0_2643,1.1080831231815536
ON699007.fna,0_1565,1.3047316469540013
ON741189.fna,0_760,1.3677982120191503
ON759209.fna,0_2637,1.1135602706290246
ON759210.fna,0_2619,1.1267718690714372
ON814134.fna,0_383,1.578735861373704
ON814135.fna,0_405,1.5761477874479093
ON814136.fna,0_438,1.5710673277628464
ON856257.fna,0_778,1.3602597122966587
ON881243.fna,0_288,1.5850125517041551
ON911714.fna,0_992,1.3295387209613247
ON911715.fna,0_1000,1.3290491659152743
ON911716.fna,0_1022,1.327673507259039
ON911717.fna,0_1102,1.3246382578046747
ON911718.fna,0_1037,1.327134779103849
ON975036.fna,0_41,1.617919266263458
ON989481.fna,0_942,2.333658939256318
OP018674.fna,0_1183,1.3208413906034844
OP022426.fna,0_2592,1.1343537165036408
OP038320.fna,0_983,1.3304112448455152
OP039102.fna,0_263,1.5870515221489798
OP066531.fna,0_1807,1.2913012287035497
OP136131.fna,0_856,1.3441089826657593
OP136133.fna,0_1292,1.3162167501491662
OP136134.fna,0_907,1.3362694918442073
OP142323.fna,0_862,1.3416003543305886
OP168678.fna,0_1504,1.3078760546348445
OP172633.fna,0_971,1.3313831519273087
OP172634.fna,0_916,1.3357468979648313
OP172635.fna,0_1839,2.289159612030641
OP172638.fna,0_2672,1.0533053539142032
OP172639.fna,0_2673,1.0516777150270258
OP172752.fna,0_1278,1.316867017682009
OP172753.fna,0_503,1.5005110410547675
OP172756.fna,0_498,2.514288967418136
OP172755.fna,0_500,1.5105473375362743
OP172757.fna,0_495,1.522807534610104
OP172758.fna,0_2642,1.1089033214785111
OP172759.fna,0_2665,1.0842206190294772
OP172760.fna,0_2657,1.0936584123282862
OP172761.fna,0_2654,2.091304894781149
OP172764.fna,0_2658,2.092498854362728
OP172766.fna,0_2645,1.103962925855718
OP172768.fna,0_2646,2.1011171092289986
OP172769.fna,0_2650,1.1017744604306356
OP172770.fna,0_2647,1.1023658357228716
OP172771.fna,0_2649,1.1019295001704816
OP172772.fna,0_2636,2.116130764497723
OP172775.fna,0_973,1.3312557755978567
OP172778.fna,0_860,2.340652248417891
OP172777.fna,0_836,1.3479636602828196
OP172779.fna,0_1658,1.2997127502032533
OP172780.fna,0_637,1.3919858606908093
OP172781.fna,0_622,1.3949261210954549
OP172782.fna,0_634,1.3924078149966
OP172783.fna,0_1489,1.3086714067991756
OP172794.fna,0_1450,2.309846107803948
OP172795.fna,0_1653,1.2999166549778547
OP172797.fna,0_1262,1.31732731937202
OP172799.fna,0_686,2.383221225135993
OP172801.fna,0_640,1.391826489282085
OP172802.fna,0_627,1.3943368473526836
OP172803.fna,0_621,1.3958998526399249
OP172805.fna,0_574,2.436843618911909
OP172807.fna,0_573,2.436026016051444
OP172811.fna,0_47,1.617154817182834
OP172812.fna,0_2413,2.194598059682491
OP172836.fna,0_2028,1.2770542641304314
OP172837.fna,0_2029,1.2770542641304314
OP172838.fna,0_2385,1.2201957772051388
OP172839.fna,0_2383,1.22110105142179
OP172840.fna,0_2384,1.22110105142179
OP172841.fna,0_2125,1.2687978415550796
OP254195.fna,0_1322,1.315190196678215
OP256049.fna,0_2540,1.142230479342401
OP263967.fna,0_334,1.5827496557963867
OP263968.fna,0_342,1.5823013274030466
OP263969.fna,0_423,1.5739199624788776
OP297178.fna,0_384,1.578690391257917
OP297179.fna,0_2581,1.13564831595217
OP323059.fna,0_367,1.5803384658944881
OP323071.fna,0_1864,1.287893484100278
OP323072.fna,0_1990,1.2799285250352956
OP323073.fna,0_1889,1.2863984162430917
OP323074.fna,0_1690,1.2981202541326882
OP323075.fna,0_2128,1.2687455657302174
OP323076.fna,0_1750,1.294656319977423
OP323077.fna,0_2034,1.2766072192720652
OP328421.fna,0_2625,1.124802609581136
OP328422.fna,0_798,1.3559246351186895
OP328423.fna,0_953,1.3328085778662935
OP341623.fna,0_1586,1.3033652028963454
OP341624.fna,0_1581,1.3036213712917548
OP341625.fna,0_872,1.3398787229695905
OP341626.fna,0_1600,1.302348693469058
OP341627.fna,0_1646,1.3001938847234773
OP341628.fna,0_1674,1.2988098733827944
OP341629.fna,0_1602,1.3023207001157107
OP341630.fna,0_1652,1.3000128768276529
OP380492.fna,0_222,1.5944881786353085
OP381444.fna,0_766,1.3659807912711117
OP433492.fna,0_2495,1.1657542654950936
OP455936.fna,0_1551,1.3055771917741148
OP455937.fna,0_2008,1.2782585847962862
OP455938.fna,0_1659,1.2996504077567415
OP455939.fna,0_1522,1.3069846376129042
OP455940.fna,0_1855,1.2886222670295768
OP493558.fna,0_1230,1.3187854577942808
OP503987.fna,0_967,2.3312446694669147
OP503989.fna,0_945,1.333483846405867
OP503990.fna,0_954,1.3326625605292688
OP503991.fna,0_1355,1.31407922313464
OP503992.fna,0_1341,1.3146671601163438
OP534061.fna,0_390,1.5780716795707286
OP559177.fna,0_1290,1.316243008325547
OP559178.fna,0_518,1.4884208241871075
OP559179.fna,0_795,1.356544893988207
OP584904.fna,0_902,1.3367764990029039
OP628076.fna,0_250,2.588049440268151
OP646176.fna,0_1187,1.3207642576565761
OP662523.fna,0_591,1.4161571144096596
OP662524.fna,0_577,1.4345782633188366
OP662525.fna,0_604,2.40459361350587
OP662530.fna,0_578,1.4345203992121558
OP662531.fna,0_664,1.3883770547529117
OP662532.fna,0_519,1.4873679234932995
OP676228.fna,0_1412,2.311633222310036
OP745419.fna,0_1583,1.3035044623386551
OP745420.fna,0_1866,1.2876839547316656
OP750331.fna,0_2015,1.277820282834714
OP753449.fna,0_755,2.36927082636981
OP779214.fna,0_1025,1.3276336472725196
OP807342.fna,0_2228,1.2559594035399844
OP807343.fna,0_1297,1.3160170841744394
OP807344.fna,0_1287,1.3163480092903121
OP807345.fna,0_1686,1.2983085494147142
OP807346.fna,0_995,1.3293014987709135
OP831581.fna,0_645,1.3909943784020098
OP869843.fna,0_2641,1.1110619819959262
OP869844.fna,0_2422,1.1850350021533638
OP869845.fna,0_1723,1.2962570560259814
OP869846.fna,0_1227,1.318987780986296
OP869847.fna,0_2659,1.0889533960336397
OP869848.fna,0_1258,1.3175362252912075
OP869849.fna,0_1402,1.312263016788597
OP869850.fna,0_1128,1.3235696251284055
OP869851.fna,0_2648,1.1021407397613334
OP869852.fna,0_2668,1.0758048180143396
OP869853.fna,0_2674,1.0429265105568124
OP869854.fna,0_2631,1.1224310642652813
OP869855.fna,0_1289,1.3162535107071003
OP889240.fna,0_1228,1.3189566666086887
OP894055.fna,0_2526,1.1460929870353351
OP894077.fna,0_1488,1.3086822818331556
OP902294.fna,0_398,1.576971239605847
OP913463.fna,0_360,1.5807038753535694
OP913464.fna,0_345,1.5820343560220733
OP913465.fna,0_248,1.5896284069131497
OP918669.fna,0_1021,1.3276934345088418
OP926971.fna,0_1306,1.315559261664513
OP926972.fna,0_2147,1.2665649453666021
OP940114.fna,0_314,1.5837554060842765
OP947204.fna,0_1084,1.3253846943000025
OP961718.fna,0_316,1.5835070888791258
OQ025229.fna,0_255,2.5882298478610184
OQ094961.fna,0_399,1.576808380551011
OQ129425.fna,0_265,1.5869383275449955
OQ129426.fna,0_243,1.5906162259414107
OQ187816.fna,0_2404,1.210750017658436
OQ240252.fna,0_1671,1.299105567160109
OQ240253.fna,0_1472,1.3092470344036404
OQ240254.fna,0_1983,1.2802572588352197
OQ240255.fna,0_2283,1.2500288530419774
OQ240256.fna,0_1711,1.2973081457243723
OQ240257.fna,0_885,1.3381528275089387
OQ240258.fna,0_2179,1.2627491129647992
OQ240259.fna,0_1239,1.3183230387160005
OQ240260.fna,0_1356,1.3140686150622907
OQ259508.fna,0_817,1.350516877166625
OQ259509.fna,0_814,1.3515369587981212
OQ269649.fna,0_1340,1.3146777389895563
OQ297175.fna,0_628,1.3943295171168582
OQ302593.fna,0_2622,2.1249500828951007
OQ317942.fna,0_759,1.3686125590480853
OQ319049.fna,0_1408,1.3119150886766477
OQ326496.fna,0_501,1.5079174683664345
OQ338183.fna,0_1027,1.327623681132538
OQ338184.fna,0_286,1.5852180732902625
OQ355699.fna,0_1031,1.3273494328842665
OQ355700.fna,0_1030,1.327558890071054
OQ355701.fna,0_511,1.4918839378586086
OQ355703.fna,0_350,1.5815164532799888
OQ355704.fna,0_1121,1.3239297998172246
OQ418408.fna,0_606,1.4042693821678474
OQ420427.fna,0_356,1.5809290343937548
OQ428188.fna,0_311,1.5838809893482875
OQ434248.fna,0_333,1.5827604289355732
OQ436521.fna,0_547,1.4632214831752233
OQ448193.fna,0_359,2.5807100897698523
OQ448195.fna,0_313,1.5837569380250365
OQ557157.fna,0_283,1.5854340418474813
OQ578993.fna,0_822,1.3497081509132758
OQ578994.fna,0_858,1.343452109679339
OQ578995.fna,0_826,1.3494018465418547
OQ588745.fna,0_1063,1.3261737275544156
OQ623132.fna,0_1174,1.3212676983744691
OQ623150.fna,0_848,1.3453019884858048
OQ627164.fna,0_1499,1.3080506278456956
OQ627802.fna,0_1531,1.3064963640290022
OQ627803.fna,0_1952,1.28256909566301
OQ627804.fna,0_1542,1.305940922581022
OQ627805.fna,0_1556,1.3053122770744467
OQ627806.fna,0_2221,1.2569966670288513
OQ627807.fna,0_1853,1.2887891841504802
OQ627808.fna,0_1899,1.2857044327794371
OQ633473.fna,0_1101,1.324729177795236
OQ653963.fna,0_210,1.596285806267863
OQ687052.fna,0_1157,1.3221740266759525
OQ703261.fna,0_1312,1.3154222535968554
OQ717002.fna,0_1566,1.3045543838903195
OQ737697.fna,0_2502,1.1537288270746222
OQ791408.fna,0_2667,1.077246083574988
OQ819458.fna,0_642,1.391540810681661
OQ819459.fna,0_841,1.3461272608648902
OQ831052.fna,0_1379,1.3132608814479574
OQ846916.fna,0_485,1.5478275461315048
OQ851348.fna,0_1019,1.3278179384059237
OQ863044.fna,0_2051,1.2753810025150134
OQ863045.fna,0_2154,1.2656122825127802
OQ866599.fna,0_1394,1.3127171601658163
OQ870554.fna,0_861,1.3420857562104964
OQ876859.fna,0_1335,1.314846930907306
OQ884029.fna,0_1311,1.3154380666325047
OQ884030.fna,0_195,1.5981704805842836
OQ915374.fna,0_312,1.5837998279790182
OQ921337.fna,0_404,2.5760912786298564
OQ921338.fna,0_400,1.5765884060654574
OQ921339.fna,0_448,1.5687651496701283
OQ921340.fna,0_416,1.5754422060845785
OQ921341.fna,0_439,1.5707943030632512
OQ921342.fna,0_433,1.5716755224068213
OQ921343.fna,0_449,1.568615727574811
OQ921344.fna,0_463,1.5644147315214334
OQ921345.fna,0_474,1.5598608209010236
OQ921346.fna,0_454,2.563992910778951
OQ921348.fna,0_470,1.5611855536916255
OQ985161.fna,0_2473,1.1756687626302722
OQ985162.fna,0_2477,1.1750055943806745
OQ985163.fna,0_2441,1.1805790001347187
OQ985164.fna,0_2478,1.1749351394130048
OQ985165.fna,0_2442,1.1805691915550507
OQ985166.fna,0_2447,1.1796550515811708
OQ985167.fna,0_2479,1.1749250725512725
OQ985168.fna,0_2449,1.179260686449482
OQ985169.fna,0_2475,1.175658729722425
OQ985170.fna,0_2474,1.175658729722425
OQ999172.fna,0_28,1.6375650964423283
OR048821.fna,0_1405,1.3120596803562985
OR062948.fna,0_2623,1.1258778172933588
OR062949.fna,0_270,1.5867419836772099
OR062950.fna,0_347,1.5819617694903032
OR096218.fna,0_689,1.383955033235626
OR113388.fna,0_616,1.3970683868298166
OR113389.fna,0_711,1.3804631781168175
OR113390.fna,0_694,1.3831577518362788
OR125582.fna,0_420,1.5740801962843256
OR125585.fna,0_403,2.5743562565503635
OR157981.fna,0_1146,1.3229544263148032
OR206057.fna,0_1147,1.322878040431383
OR208547.fna,0_598,1.4126687302989733
OR234009.fna,0_1568,2.304215143050344
OR237563.fna,0_1415,1.3114807350636473
OR237564.fna,0_1487,1.3088344751496899
OR237565.fna,0_1328,1.3149895841200352
OR238371.fna,0_1046,1.326889914687079
OR259390.fna,0_2624,1.1251953611960963
OR338916.fna,0_791,1.356906620918529
OR354820.fna,0_246,1.5903474012006726
OR354821.fna,0_242,1.590746805125363
OR354822.fna,0_228,2.5931366219504195
OR354835.fna,0_508,2.4909080757634268
OR354836.fna,0_497,2.5157367503035144
OR354833.fna,0_522,1.4838168742157403
OR354837.fna,0_526,2.4803511256924824
OR354840.fna,0_525,1.4811106502169542
OR354841.fna,0_1223,2.31906166594077
OR354844.fna,0_1221,2.3189727603537014
OR354845.fna,0_1224,1.3191536490799707
OR354847.fna,0_1496,1.3082740948620417
OR354848.fna,0_1281,1.3166993930364859
OR354849.fna,0_956,1.3326284756846145
OR354850.fna,0_870,1.3402598771423455
OR354851.fna,0_2557,1.1394508813270687
OR354852.fna,0_2559,1.139189944038682
OR354854.fna,0_2512,2.149194443140788
OR354855.fna,0_2595,1.1338191102241062
OR354856.fna,0_2566,1.138583835263888
OR354857.fna,0_2397,1.21529449718152
OR354858.fna,0_2550,1.1403735041767633
OR354859.fna,0_2615,1.1286113155979458
OR360270.fna,0_1245,1.3180888559594814
OR371505.fna,0_1655,1.2998543710528252
OR387861.fna,0_1925,1.2842063368014824
OR397123.fna,0_1688,1.2982286865079837
OR397124.fna,0_461,1.5650217812740386
OR428172.fna,0_612,1.3997195179120472
OR453397.fna,0_991,2.329376393742786
OR455461.fna,0_9,1.7193449745557126
OR474483.fna,0_1124,1.3238689671591537
OR479082.fna,0_1636,1.300893868636817
OR480986.fna,0_1639,2.2952961865193657
OR480988.fna,0_1612,1.3019788903116183
OR487170.fna,0_1682,1.2984567883603635
OR495700.fna,0_309,1.5839008922219486
OR506460.fna,0_635,1.3922561538990346
OR509662.fna,0_1466,1.3093500518609238
OR573959.fna,0_2606,1.1306699513476621
OR574845.fna,0_1291,1.316237756944283
OR602702.fna,0_306,1.5841258209450464
OR602703.fna,0_322,1.5831386887891488
OR602862.fna,0_29,1.6315432987001888
OR602863.fna,0_2499,1.1583955339938994
OR611155.fna,0_298,1.584558192053736
OR640348.fna,0_275,2.5846438291602447
OR640350.fna,0_319,2.5813819864523952
OR670592.fna,0_720,2.3784210891110935
OR683639.fna,0_2617,1.1278874075832594
OR725122.fna,0_146,1.6057284168140846
OR767211.fna,0_1419,2.308352947608325
OR770614.fna,0_4,1.7266381920804519
OR780021.fna,0_1626,1.3011923683471758
OR786094.fna,0_809,1.3539384112796657
OR786095.fna,0_1480,1.3089702719603338
OR797478.fna,0_1314,1.315390624070539
OR820920.fna,0_1783,1.2930436961570133
OR836606.fna,0_12,1.7145635090123483
OR844942.fna,0_491,1.5313938585224656
OR844943.fna,0_1520,1.3070449098695196
OR844989.fna,0_2,1.7336137390634154
OR844990.fna,0_23,1.6730251781638001
OR844992.fna,0_27,1.6394331001055216
OR844993.fna,0_65,1.614260262341178
OR844994.fna,0_179,1.6009041862671949
OR844995.fna,0_396,1.5773754872441836
OR844997.fna,0_487,1.5438710636184174
OR844998.fna,0_505,1.498035790010086
OR844999.fna,0_507,1.495897358916793
OR845001.fna,0_582,1.4243534273903968
OR845002.fna,0_610,1.4030862642464932
OR845003.fna,0_708,1.3806233003668003
OR845004.fna,0_728,1.3762978371253691
OR845005.fna,0_740,1.3746628440539972
OR845006.fna,0_1018,1.3280219703875447
OR846587.fna,0_94,1.612224709380646
OR846588.fna,0_110,1.6106739207695653
OR846589.fna,0_372,1.5797837354591229
OR846590.fna,0_387,1.5783262871563277
OR846591.fna,0_512,1.4912773514862567
OR846592.fna,0_534,1.4762342505569999
OR846594.fna,0_567,1.4495239401663045
OR846595.fna,0_568,1.445579846159704
OR846596.fna,0_576,1.4362194306114278
OR846597.fna,0_579,1.4330043602926086
OR846598.fna,0_586,1.4200791942523079
OR846599.fna,0_588,1.4185306561826865
OR846600.fna,0_607,1.4042098537966434
OR846601.fna,0_608,1.4037435677156105
OR846602.fna,0_614,1.3990355551928402
OR846603.fna,0_752,1.369994488309389
OR846604.fna,0_819,1.3499600775506049
OR846605.fna,0_843,1.3457516923639785
OR846606.fna,0_965,1.3319798450230729
OR846607.fna,0_978,1.3308682884653398
OR846617.fna,0_2099,1.2713505193725627
OR846716.fna,0_590,1.4164155047497475
OR846717.fna,0_602,1.4072355453704763
OR846718.fna,0_770,1.3645982168626243
OR846719.fna,0_786,1.358170105555263
OR846720.fna,0_823,1.349667635428648
OR846721.fna,0_853,1.3449571971469947
OR846722.fna,0_868,1.3405746480273715
OR846723.fna,0_940,1.3337456156308116
OR846724.fna,0_958,1.3325554187108906
OR846725.fna,0_1140,1.3231834228757027
OR846726.fna,0_1249,1.3179221722123202
OR846730.fna,0_1692,1.2980745821920525
OR848100.fna,0_2036,2.2762946556847066
OR846733.fna,0_2089,1.2722655303177057
OR846737.fna,0_2273,1.2510238671789127
OR846740.fna,0_2301,1.2476724652480704
OR848098.fna,0_1662,1.299474619050117
OR885926.fna,0_175,1.601165917718753
OR901656.fna,0_1632,1.3010290891539613
OR944503.fna,0_2626,1.1246757638266374
OR947472.fna,0_2669,1.0699584717490658
OV696621.fna,0_2376,1.2246128126187026
OX422066.fna,0_532,1.4764076155988164
OX463805.fna,0_326,1.5830695441372349
OX639564.fna,0_2681,0.9163525918332578
PP003747.fna,0_121,1.6088569262856822
PP092045.fna,0_658,2.388470996600549
PP034387.fna,0_504,1.499934874243369
PP034388.fna,0_388,1.5782807311867355
PP034389.fna,0_502,1.501567120605006
PP034390.fna,0_425,1.5732472942617348
PP098621.fna,0_1076,1.3254904000256142
PP098622.fna,0_1096,1.3250874358812998
PP098623.fna,0_1057,1.3263041192132157
PP098624.fna,0_986,1.3299680267552874
PP098625.fna,0_1122,1.3239196622242742
PP101685.fna,0_427,2.5727271446614126
PP197244.fna,0_1871,1.2873902735396179
PP197245.fna,0_1264,1.3172698349928749
PP197246.fna,0_722,1.3790835898862035
PP197247.fna,0_1791,1.2924995771745378
PP197248.fna,0_1885,1.286518882941114
PP212900.fna,0_537,1.4755394029616502
PP212901.fna,0_524,1.4818271221757495
PP212902.fna,0_2558,1.1394390273411528
PP212903.fna,0_530,1.476974481761764
PP213047.fna,0_1244,1.318104476002956
PP271740.fna,0_638,1.391933985165874
PP314034.fna,0_1062,1.3261837604622628
PP357935.fna,0_910,1.3360251319969594
PP434460.fna,0_1216,1.3193245679556282
PP437584.fna,0_2530,1.1446395658132884
PP438801.fna,0_1109,1.324370327663932
PP453649.fna,0_1173,2.321227167216022
PP453650.fna,0_1961,1.2817950608850763
PP468604.fna,0_159,1.603682185250578
PP468605.fna,0_1267,1.3171443616829475
PP468606.fna,0_533,1.4763649153205325
PP479939.fna,0_732,1.3754558939755634
PP479940.fna,0_768,1.3656673418961565
PP479941.fna,0_1945,1.2829489594509536
PP479942.fna,0_745,1.3717706285142781
PP485038.fna,0_660,1.3889564053349042
PP504779.fna,0_476,1.5587274632048915
PP526179.fna,0_472,2.5565144884122266
PP541615.fna,0_2588,1.1351531661656429
PP544178.fna,0_1202,1.3199397969107571
PP552876.fna,0_830,1.3492981457302768
PP554657.fna,0_1206,1.319728024034967
PP579742.fna,0_188,2.5990550413094806
PP579744.fna,0_169,2.598113627769146
PP582173.fna,0_1054,1.3264845323478553
PP582174.fna,0_1165,1.3218569860229303
PP582175.fna,0_1186,1.3208156826653306
PP582176.fna,0_1159,1.322128033355503
PP582185.fna,0_2579,2.1356239473407355
PP582178.fna,0_1509,1.3076139313868982
PP582179.fna,0_663,1.3887045401447815
PP582180.fna,0_293,1.5847580444498015
PP582181.fna,0_629,1.3942525346974013
PP582182.fna,0_1421,1.3112820371750145
PP582183.fna,0_1320,1.3152482341611083
PP582184.fna,0_258,1.5878707989109784
PP582186.fna,0_1310,1.3154380666325047
PP582187.fna,0_232,1.5922104356132172
PP582188.fna,0_678,1.386055493355891
PP583004.fna,0_648,1.3906367810121396
PP601405.fna,0_1395,1.3127011477351465
PP626411.fna,0_209,1.5963161711522984
PP661519.fna,0_336,1.582604936124476
PP680567.fna,0_352,2.5814689294942355
PP680569.fna,0_395,1.577542650966015
PP680570.fna,0_434,1.571665804690011
