"","ID","host_phage_spor","total.ParS.hits","pos.ParS.hit"
"33211","uvig_523101","Bacillota_Temp_Spor",0,0
"33212","uvig_523111","Bacillota_Temp_Spor",0,0
"33213","uvig_523116","Bacillota_Temp_Spor",0,0
"33214","uvig_523125","Bacillota_Temp_Spor",0,0
"33215","uvig_523141","Bacillota_Lytic_Spor",0,0
"33216","uvig_523186","OtherPhyla_Lytic_NonSpor",0,0
"33217","uvig_523194","Bacillota_Temp_Spor",0,0
"33218","uvig_523231","Bacillota_Temp_Spor",0,0
"33219","uvig_523240","OtherPhyla_Lytic_NonSpor",0,0
"33220","uvig_523276","OtherPhyla_Lytic_NonSpor",0,0
"33221","uvig_523285","Bacillota_Lytic_Spor",0,0
"33222","uvig_52332","OtherPhyla_Lytic_NonSpor",0,0
"33223","uvig_523348","OtherPhyla_Lytic_NonSpor",0,0
"33224","uvig_523373","Bacillota_Temp_Spor",0,0
"33225","uvig_523376","Bacillota_Temp_Spor",0,0
"33226","uvig_52339","Bacillota_Temp_Spor",0,0
"33227","uvig_52341","Bacillota_Temp_Spor",0,0
"33228","uvig_52344","Bacillota_Temp_Spor",0,0
"33229","uvig_523471","OtherPhyla_Lytic_NonSpor",0,0
"33230","uvig_523472","OtherPhyla_Lytic_NonSpor",0,0
"33231","uvig_523475","OtherPhyla_Lytic_NonSpor",0,0
"33232","uvig_523501","Bacillota_Temp_Spor",0,0
"33233","uvig_52354","OtherPhyla_Temp_NonSpor",0,0
"33234","uvig_523585","Bacillota_Temp_Spor",0,0
"33235","uvig_52359","OtherPhyla_Lytic_NonSpor",0,0
"33236","uvig_523597","Bacillota_Lytic_Spor",0,0
"33237","uvig_523617","Bacillota_Lytic_Spor",0,0
"33238","uvig_52362","Bacillota_Temp_Spor",0,0
"33239","uvig_523670","OtherPhyla_Lytic_NonSpor",0,0
"33240","uvig_523688","Bacillota_Temp_Spor",0,0
"33241","uvig_523703","OtherPhyla_Lytic_NonSpor",0,0
"33242","uvig_523733","OtherPhyla_Lytic_NonSpor",0,0
"33243","uvig_523764","Bacillota_Temp_Spor",0,0
"33244","uvig_523817","OtherPhyla_Lytic_NonSpor",0,0
"33245","uvig_523822","Bacillota_Lytic_Spor",0,0
"33246","uvig_523887","Bacillota_Temp_Spor",0,0
"33247","uvig_523949","OtherPhyla_Lytic_NonSpor",0,0
"33248","uvig_523970","Bacillota_Temp_Spor",0,0
"33249","uvig_523977","Bacillota_Temp_Spor",0,0
"33250","uvig_523980","Bacillota_Temp_Spor",0,0
"33251","uvig_523995","OtherPhyla_Temp_NonSpor",0,0
"33252","uvig_524125","OtherPhyla_Temp_NonSpor",0,0
"33253","uvig_524127","OtherPhyla_Temp_NonSpor",0,0
"33254","uvig_524167","OtherPhyla_Lytic_NonSpor",0,0
"33255","uvig_524261","Bacillota_Temp_NonSpor",0,0
"33256","uvig_524264","Bacillota_Temp_Spor",0,0
"33257","uvig_524276","Bacillota_Temp_Spor",0,0
"33258","uvig_524293","OtherPhyla_Lytic_NonSpor",0,0
"33259","uvig_524318","Bacillota_Temp_Spor",0,0
"33260","uvig_52435","Bacillota_Temp_Spor",0,0
"33261","uvig_524397","Bacillota_Lytic_Spor",0,0
"33262","uvig_524437","OtherPhyla_Lytic_NonSpor",0,0
"33263","uvig_524541","Bacillota_Temp_Spor",0,0
"33264","uvig_524562","OtherPhyla_Lytic_NonSpor",0,0
"33265","uvig_524640","OtherPhyla_Lytic_NonSpor",0,0
"33266","uvig_524670","OtherPhyla_Temp_NonSpor",0,0
"33267","uvig_524689","OtherPhyla_Lytic_NonSpor",0,0
"33268","uvig_524776","Bacillota_Lytic_Spor",0,0
"33269","uvig_524792","Bacillota_Temp_Spor",0,0
"33270","uvig_524798","Bacillota_Temp_Spor",0,0
"33271","uvig_524832","Bacillota_Temp_Spor",1,1
"33272","uvig_524833","Bacillota_Temp_Spor",0,0
"33273","uvig_524836","OtherPhyla_Lytic_NonSpor",0,0
"33274","uvig_524841","Bacillota_Temp_Spor",0,0
"33275","uvig_524858","OtherPhyla_Temp_NonSpor",0,0
"33276","uvig_524886","Bacillota_Temp_Spor",0,0
"33277","uvig_524893","Bacillota_Lytic_Spor",0,0
"33278","uvig_524907","Bacillota_Temp_Spor",0,0
"33279","uvig_524921","OtherPhyla_Lytic_NonSpor",0,0
"33280","uvig_52494","OtherPhyla_Temp_NonSpor",0,0
"33281","uvig_524969","OtherPhyla_Lytic_NonSpor",0,0
"33282","uvig_524994","Bacillota_Lytic_Spor",0,0
"33283","uvig_525027","OtherPhyla_Lytic_NonSpor",0,0
"33284","uvig_525057","OtherPhyla_Temp_NonSpor",0,0
"33285","uvig_525079","Bacillota_Temp_Spor",0,0
"33286","uvig_525082","Bacillota_Lytic_Spor",0,0
"33287","uvig_525137","OtherPhyla_Temp_NonSpor",0,0
"33288","uvig_525144","Bacillota_Temp_Spor",0,0
"33289","uvig_52519","Bacillota_Lytic_Spor",0,0
"33290","uvig_525194","Bacillota_Lytic_Spor",0,0
"33291","uvig_52528","Bacillota_Temp_Spor",0,0
"33292","uvig_5253","OtherPhyla_Lytic_NonSpor",0,0
"33293","uvig_525300","Bacillota_Lytic_Spor",0,0
"33294","uvig_525309","OtherPhyla_Lytic_NonSpor",0,0
"33295","uvig_525314","OtherPhyla_Lytic_NonSpor",0,0
"33296","uvig_525320","Bacillota_Lytic_Spor",0,0
"33297","uvig_525321","Bacillota_Temp_Spor",0,0
"33298","uvig_525393","Bacillota_Temp_Spor",0,0
"33299","uvig_525394","OtherPhyla_Lytic_NonSpor",0,0
"33300","uvig_525428","OtherPhyla_Lytic_NonSpor",0,0
"33301","uvig_52543","OtherPhyla_Lytic_NonSpor",0,0
"33302","uvig_52546","Bacillota_Lytic_Spor",0,0
"33303","uvig_525473","Bacillota_Temp_Spor",0,0
"33304","uvig_525498","OtherPhyla_Lytic_NonSpor",0,0
"33305","uvig_525500","OtherPhyla_Lytic_NonSpor",0,0
"33306","uvig_525517","OtherPhyla_Temp_NonSpor",0,0
"33307","uvig_525530","OtherPhyla_Lytic_NonSpor",0,0
"33308","uvig_525592","Bacillota_Lytic_Spor",0,0
"33309","uvig_52571","Bacillota_Temp_Spor",4,1
"33310","uvig_525744","OtherPhyla_Lytic_NonSpor",0,0
"33311","uvig_525745","Bacillota_Lytic_Spor",0,0
"33312","uvig_525821","Bacillota_Temp_Spor",0,0
"33313","uvig_525872","OtherPhyla_Lytic_NonSpor",0,0
"33314","uvig_525887","OtherPhyla_Temp_NonSpor",0,0
"33315","uvig_525888","Bacillota_Temp_Spor",0,0
"33316","uvig_525942","OtherPhyla_Temp_NonSpor",0,0
"33317","uvig_525990","OtherPhyla_Temp_NonSpor",0,0
"33318","uvig_525992","Bacillota_Temp_Spor",0,0
"33319","uvig_526018","OtherPhyla_Lytic_NonSpor",0,0
"33320","uvig_526029","Bacillota_Temp_Spor",0,0
"33321","uvig_526042","OtherPhyla_Lytic_NonSpor",0,0
"33322","uvig_526048","OtherPhyla_Temp_NonSpor",0,0
"33323","uvig_526053","OtherPhyla_Temp_NonSpor",0,0
"33324","uvig_526061","Bacillota_Temp_Spor",0,0
"33325","uvig_526102","Bacillota_Temp_Spor",0,0
"33326","uvig_526132","Bacillota_Temp_Spor",0,0
"33327","uvig_526133","Bacillota_Temp_Spor",0,0
"33328","uvig_526134","OtherPhyla_Temp_NonSpor",0,0
"33329","uvig_526225","OtherPhyla_Temp_NonSpor",0,0
"33330","uvig_526356","Bacillota_Temp_NonSpor",0,0
"33331","uvig_52638","OtherPhyla_Lytic_NonSpor",0,0
"33332","uvig_526404","Bacillota_Temp_Spor",0,0
"33333","uvig_52641","OtherPhyla_Temp_NonSpor",0,0
"33334","uvig_526448","OtherPhyla_Lytic_NonSpor",0,0
"33335","uvig_526459","Bacillota_Temp_Spor",0,0
"33336","uvig_526460","Bacillota_Temp_Spor",0,0
"33337","uvig_526525","Bacillota_Temp_Spor",0,0
"33338","uvig_526570","Bacillota_Temp_Spor",0,0
"33339","uvig_526578","OtherPhyla_Lytic_NonSpor",0,0
"33340","uvig_52663","Bacillota_Temp_Spor",0,0
"33341","uvig_526654","Bacillota_Temp_Spor",0,0
"33342","uvig_52673","OtherPhyla_Lytic_NonSpor",0,0
"33343","uvig_526733","Bacillota_Temp_NonSpor",0,0
"33344","uvig_526740","Bacillota_Temp_Spor",0,0
"33345","uvig_526857","OtherPhyla_Temp_NonSpor",0,0
"33346","uvig_526893","Bacillota_Temp_Spor",0,0
"33347","uvig_526909","Bacillota_Temp_Spor",0,0
"33348","uvig_526911","Bacillota_Temp_Spor",0,0
"33349","uvig_527005","OtherPhyla_Lytic_NonSpor",0,0
"33350","uvig_527022","OtherPhyla_Lytic_NonSpor",0,0
"33351","uvig_527031","Bacillota_Temp_Spor",0,0
"33352","uvig_527035","OtherPhyla_Temp_NonSpor",0,0
"33353","uvig_527108","OtherPhyla_Temp_NonSpor",0,0
"33354","uvig_527110","Bacillota_Temp_Spor",0,0
"33355","uvig_527111","OtherPhyla_Temp_NonSpor",0,0
"33356","uvig_527158","Bacillota_Temp_Spor",0,0
"33357","uvig_527193","Bacillota_Temp_Spor",0,0
"33358","uvig_527276","Bacillota_Temp_Spor",0,0
"33359","uvig_527320","OtherPhyla_Temp_NonSpor",0,0
"33360","uvig_527321","OtherPhyla_Temp_NonSpor",0,0
"33361","uvig_527334","Bacillota_Temp_Spor",0,0
"33362","uvig_527367","Bacillota_Temp_Spor",0,0
"33363","uvig_527427","Bacillota_Lytic_Spor",0,0
"33364","uvig_527429","Bacillota_Temp_Spor",0,0
"33365","uvig_527450","OtherPhyla_Lytic_NonSpor",0,0
"33366","uvig_527541","Bacillota_Temp_Spor",0,0
"33367","uvig_527559","Bacillota_Temp_Spor",0,0
"33368","uvig_527693","OtherPhyla_Lytic_NonSpor",0,0
"33369","uvig_52770","Bacillota_Temp_Spor",0,0
"33370","uvig_527713","Bacillota_Temp_Spor",0,0
"33371","uvig_52772","Bacillota_Temp_Spor",0,0
"33372","uvig_527753","OtherPhyla_Lytic_NonSpor",0,0
"33373","uvig_527774","OtherPhyla_Temp_NonSpor",0,0
"33374","uvig_527779","Bacillota_Temp_Spor",0,0
"33375","uvig_527792","OtherPhyla_Temp_NonSpor",0,0
"33376","uvig_527907","Bacillota_Temp_Spor",0,0
"33377","uvig_527909","Bacillota_Temp_Spor",0,0
"33378","uvig_527943","OtherPhyla_Lytic_NonSpor",0,0
"33379","uvig_527970","Bacillota_Temp_Spor",0,0
"33380","uvig_528004","Bacillota_Temp_Spor",0,0
"33381","uvig_528025","Bacillota_Temp_Spor",0,0
"33382","uvig_528041","OtherPhyla_Temp_NonSpor",0,0
"33383","uvig_528047","Bacillota_Temp_Spor",0,0
"33384","uvig_52811","OtherPhyla_Lytic_NonSpor",0,0
"33385","uvig_528140","OtherPhyla_Temp_NonSpor",0,0
"33386","uvig_528162","Bacillota_Temp_Spor",0,0
"33387","uvig_52818","Bacillota_Temp_Spor",0,0
"33388","uvig_528200","OtherPhyla_Lytic_NonSpor",0,0
"33389","uvig_528217","Bacillota_Lytic_Spor",0,0
"33390","uvig_52827","OtherPhyla_Lytic_NonSpor",0,0
"33391","uvig_528283","OtherPhyla_Temp_NonSpor",0,0
"33392","uvig_528287","OtherPhyla_Temp_NonSpor",0,0
"33393","uvig_528321","Bacillota_Lytic_Spor",0,0
"33394","uvig_528323","Bacillota_Temp_Spor",0,0
"33395","uvig_528366","Bacillota_Temp_Spor",0,0
"33396","uvig_52846","Bacillota_Temp_Spor",0,0
"33397","uvig_528462","Bacillota_Lytic_Spor",0,0
"33398","uvig_528630","Bacillota_Lytic_Spor",0,0
"33399","uvig_528675","OtherPhyla_Temp_NonSpor",0,0
"33400","uvig_528707","Bacillota_Temp_Spor",0,0
"33401","uvig_528708","OtherPhyla_Temp_NonSpor",0,0
"33402","uvig_528740","Bacillota_Temp_Spor",0,0
"33403","uvig_528760","OtherPhyla_Temp_NonSpor",0,0
"33404","uvig_528816","OtherPhyla_Lytic_NonSpor",0,0
"33405","uvig_528817","Bacillota_Temp_Spor",0,0
"33406","uvig_528841","OtherPhyla_Lytic_NonSpor",0,0
"33407","uvig_528858","OtherPhyla_Lytic_NonSpor",0,0
"33408","uvig_528883","OtherPhyla_Lytic_NonSpor",0,0
"33409","uvig_528970","OtherPhyla_Lytic_NonSpor",0,0
"33410","uvig_528980","Bacillota_Temp_NonSpor",0,0
"33411","uvig_529004","Bacillota_Temp_Spor",0,0
"33412","uvig_529013","Bacillota_Temp_Spor",0,0
"33413","uvig_529014","Bacillota_Temp_Spor",0,0
"33414","uvig_52902","OtherPhyla_Lytic_NonSpor",0,0
"33415","uvig_529021","Bacillota_Temp_Spor",0,0
"33416","uvig_529080","Bacillota_Temp_Spor",0,0
"33417","uvig_529089","Bacillota_Temp_Spor",0,0
"33418","uvig_52912","OtherPhyla_Lytic_NonSpor",0,0
"33419","uvig_529154","OtherPhyla_Lytic_NonSpor",0,0
"33420","uvig_529189","OtherPhyla_Lytic_NonSpor",0,0
"33421","uvig_529206","Bacillota_Lytic_Spor",0,0
"33422","uvig_529273","Bacillota_Temp_Spor",0,0
"33423","uvig_529274","Bacillota_Temp_Spor",0,0
"33424","uvig_52935","OtherPhyla_Lytic_NonSpor",0,0
"33425","uvig_529359","OtherPhyla_Temp_NonSpor",0,0
"33426","uvig_529379","Bacillota_Temp_Spor",0,0
"33427","uvig_529381","OtherPhyla_Lytic_NonSpor",0,0
"33428","uvig_529385","Bacillota_Temp_Spor",0,0
"33429","uvig_529431","OtherPhyla_Temp_NonSpor",0,0
"33430","uvig_52945","Bacillota_Temp_Spor",0,0
"33431","uvig_529462","Bacillota_Temp_Spor",0,0
"33432","uvig_529475","OtherPhyla_Lytic_NonSpor",0,0
"33433","uvig_52955","Bacillota_Lytic_Spor",0,0
"33434","uvig_529565","Bacillota_Temp_Spor",0,0
"33435","uvig_529587","OtherPhyla_Lytic_NonSpor",0,0
"33436","uvig_529588","OtherPhyla_Temp_NonSpor",0,0
"33437","uvig_529591","OtherPhyla_Temp_NonSpor",0,0
"33438","uvig_529598","Bacillota_Temp_Spor",0,0
"33439","uvig_529599","Bacillota_Lytic_Spor",0,0
"33440","uvig_52960","Bacillota_Temp_Spor",0,0
"33441","uvig_529611","Bacillota_Temp_Spor",0,0
"33442","uvig_529612","Bacillota_Temp_Spor",0,0
"33443","uvig_529613","OtherPhyla_Lytic_NonSpor",0,0
"33444","uvig_529615","Bacillota_Temp_Spor",0,0
"33445","uvig_529625","OtherPhyla_Lytic_NonSpor",0,0
"33446","uvig_529628","Bacillota_Temp_Spor",0,0
"33447","uvig_52965","Bacillota_Temp_Spor",0,0
"33448","uvig_529676","Bacillota_Lytic_Spor",0,0
"33449","uvig_529738","Bacillota_Temp_Spor",0,0
"33450","uvig_529758","OtherPhyla_Lytic_NonSpor",0,0
"33451","uvig_529804","OtherPhyla_Lytic_NonSpor",0,0
"33452","uvig_529810","Bacillota_Lytic_Spor",0,0
"33453","uvig_529811","OtherPhyla_Temp_NonSpor",0,0
"33454","uvig_529843","OtherPhyla_Lytic_NonSpor",0,0
"33455","uvig_529878","Bacillota_Temp_Spor",0,0
"33456","uvig_529892","Bacillota_Temp_Spor",0,0
"33457","uvig_529900","Bacillota_Lytic_Spor",0,0
"33458","uvig_529916","Bacillota_Temp_Spor",0,0
"33459","uvig_529918","OtherPhyla_Lytic_NonSpor",0,0
"33460","uvig_529925","OtherPhyla_Lytic_NonSpor",0,0
"33461","uvig_529926","Bacillota_Temp_Spor",0,0
"33462","uvig_529948","Bacillota_Temp_NonSpor",0,0
"33463","uvig_529978","OtherPhyla_Temp_NonSpor",0,0
"33464","uvig_529985","Bacillota_Temp_Spor",0,0
"33465","uvig_529995","OtherPhyla_Lytic_NonSpor",0,0
"33466","uvig_53003","OtherPhyla_Lytic_NonSpor",0,0
"33467","uvig_530065","OtherPhyla_Lytic_NonSpor",0,0
"33468","uvig_530068","Bacillota_Lytic_Spor",0,0
"33469","uvig_530100","OtherPhyla_Temp_NonSpor",0,0
"33470","uvig_530132","OtherPhyla_Lytic_NonSpor",0,0
"33471","uvig_530149","OtherPhyla_Lytic_NonSpor",0,0
"33472","uvig_530160","Bacillota_Temp_Spor",0,0
"33473","uvig_530166","Bacillota_Temp_Spor",0,0
"33474","uvig_53022","Bacillota_Temp_Spor",0,0
"33475","uvig_530227","Bacillota_Temp_Spor",0,0
"33476","uvig_530263","Bacillota_Temp_Spor",0,0
"33477","uvig_53029","Bacillota_Lytic_Spor",0,0
"33478","uvig_530297","Bacillota_Lytic_Spor",0,0
"33479","uvig_530303","OtherPhyla_Lytic_NonSpor",0,0
"33480","uvig_530335","Bacillota_Temp_Spor",0,0
"33481","uvig_530341","Bacillota_Temp_Spor",0,0
"33482","uvig_530370","Bacillota_Temp_Spor",0,0
"33483","uvig_530388","Bacillota_Temp_Spor",1,1
"33484","uvig_53039","OtherPhyla_Temp_NonSpor",0,0
"33485","uvig_530401","OtherPhyla_Lytic_NonSpor",0,0
"33486","uvig_530409","OtherPhyla_Lytic_NonSpor",0,0
"33487","uvig_530541","Bacillota_Temp_Spor",0,0
"33488","uvig_530550","Bacillota_Temp_Spor",0,0
"33489","uvig_530578","OtherPhyla_Lytic_NonSpor",0,0
"33490","uvig_530580","Bacillota_Temp_Spor",0,0
"33491","uvig_530669","Bacillota_Temp_Spor",0,0
"33492","uvig_530675","Bacillota_Temp_Spor",0,0
"33493","uvig_530907","OtherPhyla_Lytic_NonSpor",1,1
"33494","uvig_530923","OtherPhyla_Temp_NonSpor",0,0
"33495","uvig_530939","OtherPhyla_Lytic_NonSpor",0,0
"33496","uvig_530947","OtherPhyla_Lytic_NonSpor",0,0
"33497","uvig_531005","Bacillota_Temp_Spor",0,0
"33498","uvig_531016","Bacillota_Lytic_Spor",0,0
"33499","uvig_531017","Bacillota_Lytic_Spor",0,0
"33500","uvig_531024","Bacillota_Lytic_Spor",0,0
"33501","uvig_531104","OtherPhyla_Lytic_NonSpor",0,0
"33502","uvig_531132","OtherPhyla_Lytic_NonSpor",0,0
"33503","uvig_531143","Bacillota_Lytic_Spor",0,0
"33504","uvig_531178","Bacillota_Temp_Spor",0,0
"33505","uvig_53123","Bacillota_Temp_Spor",0,0
"33506","uvig_531312","Bacillota_Temp_Spor",1,1
"33507","uvig_531317","Bacillota_Lytic_Spor",0,0
"33508","uvig_531350","OtherPhyla_Temp_NonSpor",0,0
"33509","uvig_531362","Bacillota_Temp_Spor",0,0
"33510","uvig_531399","Bacillota_Temp_Spor",0,0
"33511","uvig_531414","Bacillota_Temp_Spor",0,0
"33512","uvig_531420","OtherPhyla_Temp_NonSpor",0,0
"33513","uvig_531449","OtherPhyla_Lytic_NonSpor",0,0
"33514","uvig_531481","OtherPhyla_Temp_NonSpor",0,0
"33515","uvig_531518","Bacillota_Temp_Spor",0,0
"33516","uvig_531534","Bacillota_Temp_Spor",0,0
"33517","uvig_531571","OtherPhyla_Lytic_NonSpor",0,0
"33518","uvig_53158","OtherPhyla_Temp_NonSpor",0,0
"33519","uvig_531619","Bacillota_Temp_Spor",0,0
"33520","uvig_531629","OtherPhyla_Lytic_NonSpor",0,0
"33521","uvig_531630","OtherPhyla_Temp_NonSpor",0,0
"33522","uvig_531657","OtherPhyla_Lytic_NonSpor",0,0
"33523","uvig_531681","OtherPhyla_Temp_NonSpor",0,0
"33524","uvig_531701","OtherPhyla_Lytic_NonSpor",0,0
"33525","uvig_531732","OtherPhyla_Temp_NonSpor",0,0
"33526","uvig_53180","OtherPhyla_Temp_NonSpor",0,0
"33527","uvig_531824","Bacillota_Lytic_Spor",0,0
"33528","uvig_53191","OtherPhyla_Lytic_NonSpor",0,0
"33529","uvig_531981","Bacillota_Temp_Spor",0,0
"33530","uvig_531990","Bacillota_Lytic_Spor",0,0
"33531","uvig_532010","Bacillota_Lytic_Spor",0,0
"33532","uvig_532181","Bacillota_Temp_Spor",0,0
"33533","uvig_532285","OtherPhyla_Lytic_NonSpor",0,0
"33534","uvig_53229","Bacillota_Lytic_Spor",0,0
"33535","uvig_532340","Bacillota_Lytic_Spor",0,0
"33536","uvig_532362","OtherPhyla_Lytic_NonSpor",0,0
"33537","uvig_532402","OtherPhyla_Lytic_NonSpor",0,0
"33538","uvig_532406","Bacillota_Temp_Spor",0,0
"33539","uvig_532417","Bacillota_Temp_Spor",0,0
"33540","uvig_532420","Bacillota_Lytic_Spor",0,0
"33541","uvig_532421","OtherPhyla_Temp_NonSpor",0,0
"33542","uvig_532422","OtherPhyla_Temp_NonSpor",0,0
"33543","uvig_532423","Bacillota_Lytic_Spor",0,0
"33544","uvig_53245","Bacillota_Lytic_Spor",0,0
"33545","uvig_532466","Bacillota_Temp_Spor",0,0
"33546","uvig_532499","OtherPhyla_Temp_NonSpor",0,0
"33547","uvig_532508","Bacillota_Temp_Spor",0,0
"33548","uvig_532522","Bacillota_Temp_Spor",0,0
"33549","uvig_532527","Bacillota_Lytic_Spor",0,0
"33550","uvig_532539","OtherPhyla_Lytic_NonSpor",0,0
"33551","uvig_532639","OtherPhyla_Lytic_NonSpor",0,0
"33552","uvig_532659","OtherPhyla_Temp_NonSpor",0,0
"33553","uvig_532660","OtherPhyla_Temp_NonSpor",0,0
"33554","uvig_532672","OtherPhyla_Temp_NonSpor",0,0
"33555","uvig_532673","OtherPhyla_Lytic_NonSpor",0,0
"33556","uvig_53269","Bacillota_Temp_Spor",0,0
"33557","uvig_53273","OtherPhyla_Lytic_NonSpor",0,0
"33558","uvig_532735","OtherPhyla_Lytic_NonSpor",0,0
"33559","uvig_532743","OtherPhyla_Temp_NonSpor",0,0
"33560","uvig_532801","OtherPhyla_Lytic_NonSpor",0,0
"33561","uvig_532832","OtherPhyla_Lytic_NonSpor",0,0
"33562","uvig_53284","OtherPhyla_Lytic_NonSpor",0,0
"33563","uvig_532873","OtherPhyla_Lytic_NonSpor",0,0
"33564","uvig_53294","Bacillota_Temp_Spor",0,0
"33565","uvig_532946","OtherPhyla_Temp_NonSpor",0,0
"33566","uvig_532952","Bacillota_Temp_Spor",0,0
"33567","uvig_5330","Bacillota_Temp_Spor",0,0
"33568","uvig_533031","Bacillota_Temp_Spor",0,0
"33569","uvig_533040","Bacillota_Temp_Spor",0,0
"33570","uvig_533129","Bacillota_Temp_Spor",0,0
"33571","uvig_533130","Bacillota_Temp_Spor",0,0
"33572","uvig_533303","OtherPhyla_Lytic_NonSpor",0,0
"33573","uvig_533331","OtherPhyla_Temp_NonSpor",0,0
"33574","uvig_53334","Bacillota_Temp_Spor",0,0
"33575","uvig_533364","Bacillota_Lytic_Spor",0,0
"33576","uvig_533380","Bacillota_Temp_Spor",0,0
"33577","uvig_533430","OtherPhyla_Lytic_NonSpor",0,0
"33578","uvig_533436","OtherPhyla_Temp_NonSpor",0,0
"33579","uvig_533449","OtherPhyla_Temp_NonSpor",0,0
"33580","uvig_533466","Bacillota_Lytic_Spor",0,0
"33581","uvig_53349","Bacillota_Temp_Spor",0,0
"33582","uvig_533491","Bacillota_Lytic_Spor",0,0
"33583","uvig_53350","Bacillota_Temp_Spor",0,0
"33584","uvig_533576","OtherPhyla_Lytic_NonSpor",0,0
"33585","uvig_533592","OtherPhyla_Lytic_NonSpor",0,0
"33586","uvig_533595","Bacillota_Temp_Spor",0,0
"33587","uvig_533623","OtherPhyla_Temp_NonSpor",0,0
"33588","uvig_533635","OtherPhyla_Lytic_NonSpor",0,0
"33589","uvig_533651","OtherPhyla_Temp_NonSpor",0,0
"33590","uvig_533741","Bacillota_Temp_Spor",0,0
"33591","uvig_533792","OtherPhyla_Lytic_NonSpor",0,0
"33592","uvig_533793","Bacillota_Temp_Spor",0,0
"33593","uvig_533828","OtherPhyla_Lytic_NonSpor",0,0
"33594","uvig_533829","Bacillota_Lytic_Spor",0,0
"33595","uvig_533830","OtherPhyla_Lytic_NonSpor",0,0
"33596","uvig_533860","Bacillota_Temp_Spor",0,0
"33597","uvig_533864","Bacillota_Lytic_Spor",0,0
"33598","uvig_533881","Bacillota_Temp_Spor",0,0
"33599","uvig_533905","OtherPhyla_Lytic_NonSpor",0,0
"33600","uvig_533909","Bacillota_Temp_Spor",0,0
"33601","uvig_533923","Bacillota_Lytic_NonSpor",0,0
"33602","uvig_533947","OtherPhyla_Lytic_NonSpor",0,0
"33603","uvig_533951","OtherPhyla_Lytic_NonSpor",0,0
"33604","uvig_533976","Bacillota_Temp_Spor",0,0
"33605","uvig_534016","Bacillota_Temp_Spor",0,0
"33606","uvig_534139","Bacillota_Temp_Spor",0,0
"33607","uvig_534159","OtherPhyla_Lytic_NonSpor",0,0
"33608","uvig_534176","OtherPhyla_Temp_NonSpor",0,0
"33609","uvig_534181","OtherPhyla_Lytic_NonSpor",0,0
"33610","uvig_534199","Bacillota_Temp_Spor",0,0
"33611","uvig_534221","OtherPhyla_Temp_NonSpor",0,0
"33612","uvig_534250","OtherPhyla_Lytic_NonSpor",0,0
"33613","uvig_534268","OtherPhyla_Lytic_NonSpor",0,0
"33614","uvig_53432","OtherPhyla_Lytic_NonSpor",0,0
"33615","uvig_53438","Bacillota_Temp_Spor",0,0
"33616","uvig_534459","Bacillota_Temp_Spor",0,0
"33617","uvig_53456","OtherPhyla_Lytic_NonSpor",0,0
"33618","uvig_534560","OtherPhyla_Temp_NonSpor",0,0
"33619","uvig_534563","Bacillota_Temp_Spor",0,0
"33620","uvig_534581","Bacillota_Lytic_Spor",0,0
"33621","uvig_534587","OtherPhyla_Temp_NonSpor",0,0
"33622","uvig_5346","Bacillota_Temp_Spor",0,0
"33623","uvig_53466","Bacillota_Temp_Spor",0,0
"33624","uvig_534672","Bacillota_Temp_Spor",0,0
"33625","uvig_534703","OtherPhyla_Lytic_NonSpor",0,0
"33626","uvig_534718","Bacillota_Temp_Spor",0,0
"33627","uvig_534720","OtherPhyla_Lytic_NonSpor",0,0
"33628","uvig_534721","OtherPhyla_Lytic_NonSpor",0,0
"33629","uvig_53473","Bacillota_Temp_Spor",0,0
"33630","uvig_534761","Bacillota_Temp_Spor",0,0
"33631","uvig_534764","OtherPhyla_Temp_NonSpor",0,0
"33632","uvig_534822","Bacillota_Lytic_Spor",0,0
"33633","uvig_534858","OtherPhyla_Lytic_NonSpor",0,0
"33634","uvig_534868","Bacillota_Temp_Spor",0,0
"33635","uvig_534888","OtherPhyla_Lytic_NonSpor",0,0
"33636","uvig_534908","Bacillota_Lytic_Spor",0,0
"33637","uvig_534924","OtherPhyla_Temp_NonSpor",0,0
"33638","uvig_534927","Bacillota_Lytic_Spor",0,0
"33639","uvig_534942","OtherPhyla_Lytic_NonSpor",0,0
"33640","uvig_5351","Bacillota_Temp_Spor",0,0
"33641","uvig_53510","OtherPhyla_Lytic_NonSpor",0,0
"33642","uvig_53511","OtherPhyla_Lytic_NonSpor",0,0
"33643","uvig_53512","OtherPhyla_Temp_NonSpor",0,0
"33644","uvig_53520","OtherPhyla_Temp_NonSpor",0,0
"33645","uvig_535238","OtherPhyla_Lytic_NonSpor",0,0
"33646","uvig_535299","Bacillota_Temp_Spor",1,1
"33647","uvig_535302","Bacillota_Lytic_Spor",0,0
"33648","uvig_535315","Bacillota_Temp_Spor",0,0
"33649","uvig_535433","Bacillota_Temp_Spor",0,0
"33650","uvig_535434","Bacillota_Temp_Spor",0,0
"33651","uvig_535529","Bacillota_Temp_Spor",0,0
"33652","uvig_53554","OtherPhyla_Lytic_NonSpor",0,0
"33653","uvig_535543","OtherPhyla_Lytic_NonSpor",0,0
"33654","uvig_535546","Bacillota_Temp_Spor",0,0
"33655","uvig_535550","OtherPhyla_Lytic_NonSpor",0,0
"33656","uvig_53556","Bacillota_Temp_Spor",0,0
