genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
OM236514.fna,0.005,greedy,fastANI,True,0,0_1602,0_1602
OM236515.fna,0.005,greedy,fastANI,True,0,0_520,0_520
OM236516.fna,0.005,greedy,fastANI,True,0,0_57,0_57
OM240926.fna,0.005,greedy,fastANI,True,0,0_2637,0_2637
OM240927.fna,0.005,greedy,fastANI,True,0,0_2639,0_2639
OM240928.fna,0.005,greedy,fastANI,True,0,0_2628,0_2628
OM240929.fna,0.005,greedy,fastANI,True,0,0_2635,0_2635
OM249958.fna,0.005,greedy,fastANI,True,0,0_2634,0_2634
OM293948.fna,0.005,greedy,fastANI,True,0,0_434,0_434
OM293949.fna,0.005,greedy,fastANI,True,0,0_831,0_831
OM304856.fna,0.005,greedy,fastANI,False,0,0_987,0_987
OM350011.fna,0.005,greedy,fastANI,True,0,0_47,0_47
OM350012.fna,0.005,greedy,fastANI,True,0,0_109,0_109
OM350013.fna,0.005,greedy,fastANI,True,0,0_101,0_101
OM373548.fna,0.005,greedy,fastANI,True,0,0_189,0_189
OM373549.fna,0.005,greedy,fastANI,True,0,0_584,0_584
OM373550.fna,0.005,greedy,fastANI,False,0,0_2030,0_2030
OM373551.fna,0.005,greedy,fastANI,True,0,0_1760,0_1760
OM373552.fna,0.005,greedy,fastANI,True,0,0_1749,0_1749
OM373553.fna,0.005,greedy,fastANI,True,0,0_2510,0_2510
OM373554.fna,0.005,greedy,fastANI,True,0,0_1216,0_1216
OM373556.fna,0.005,greedy,fastANI,True,0,0_2030,0_2030
OM373557.fna,0.005,greedy,fastANI,True,0,0_248,0_248
OM373558.fna,0.005,greedy,fastANI,True,0,0_1739,0_1739
OM373559.fna,0.005,greedy,fastANI,True,0,0_1087,0_1087
OM373560.fna,0.005,greedy,fastANI,True,0,0_2751,0_2751
OM373561.fna,0.005,greedy,fastANI,True,0,0_1411,0_1411
OM439662.fna,0.005,greedy,fastANI,True,0,0_1067,0_1067
OM439663.fna,0.005,greedy,fastANI,True,0,0_1162,0_1162
OM439664.fna,0.005,greedy,fastANI,True,0,0_1567,0_1567
OM439665.fna,0.005,greedy,fastANI,True,0,0_959,0_959
OM439666.fna,0.005,greedy,fastANI,True,0,0_1248,0_1248
OM439667.fna,0.005,greedy,fastANI,True,0,0_962,0_962
OM439668.fna,0.005,greedy,fastANI,True,0,0_1184,0_1184
OM439669.fna,0.005,greedy,fastANI,True,0,0_1207,0_1207
OM439670.fna,0.005,greedy,fastANI,True,0,0_1135,0_1135
OM439671.fna,0.005,greedy,fastANI,True,0,0_1114,0_1114
OM439672.fna,0.005,greedy,fastANI,True,0,0_1106,0_1106
OM439673.fna,0.005,greedy,fastANI,True,0,0_1080,0_1080
OM439674.fna,0.005,greedy,fastANI,True,0,0_1170,0_1170
OM439675.fna,0.005,greedy,fastANI,True,0,0_1059,0_1059
OM634653.fna,0.005,greedy,fastANI,True,0,0_43,0_43
OM634661.fna,0.005,greedy,fastANI,True,0,0_23,0_23
OM638104.fna,0.005,greedy,fastANI,True,0,0_2659,0_2659
OM654379.fna,0.005,greedy,fastANI,True,0,0_670,0_670
OM687507.fna,0.005,greedy,fastANI,True,0,0_1039,0_1039
OM687508.fna,0.005,greedy,fastANI,True,0,0_2191,0_2191
OM687509.fna,0.005,greedy,fastANI,True,0,0_941,0_941
OM687510.fna,0.005,greedy,fastANI,True,0,0_916,0_916
OM728296.fna,0.005,greedy,fastANI,True,0,0_527,0_527
OM728297.fna,0.005,greedy,fastANI,True,0,0_17,0_17
OM728298.fna,0.005,greedy,fastANI,True,0,0_246,0_246
OM728299.fna,0.005,greedy,fastANI,True,0,0_267,0_267
OM728300.fna,0.005,greedy,fastANI,True,0,0_84,0_84
OM728301.fna,0.005,greedy,fastANI,True,0,0_120,0_120
OM728302.fna,0.005,greedy,fastANI,True,0,0_145,0_145
OM728303.fna,0.005,greedy,fastANI,True,0,0_147,0_147
OM728304.fna,0.005,greedy,fastANI,True,0,0_140,0_140
OM743306.fna,0.005,greedy,fastANI,True,0,0_116,0_116
OM850391.fna,0.005,greedy,fastANI,False,0,0_335,0_335
OM850392.fna,0.005,greedy,fastANI,True,0,0_334,0_334
OM966901.fna,0.005,greedy,fastANI,True,0,0_266,0_266
OM982668.fna,0.005,greedy,fastANI,True,0,0_173,0_173
OM982669.fna,0.005,greedy,fastANI,True,0,0_144,0_144
OM982670.fna,0.005,greedy,fastANI,True,0,0_171,0_171
OM982671.fna,0.005,greedy,fastANI,True,0,0_176,0_176
OM982672.fna,0.005,greedy,fastANI,True,0,0_177,0_177
OM982673.fna,0.005,greedy,fastANI,True,0,0_185,0_185
OM982674.fna,0.005,greedy,fastANI,True,0,0_187,0_187
ON042750.fna,0.005,greedy,fastANI,True,0,0_2715,0_2715
ON086985.fna,0.005,greedy,fastANI,True,0,0_749,0_749
ON107264.fna,0.005,greedy,fastANI,True,0,0_496,0_496
ON113167.fna,0.005,greedy,fastANI,True,0,0_302,0_302
ON113168.fna,0.005,greedy,fastANI,True,0,0_364,0_364
ON113169.fna,0.005,greedy,fastANI,True,0,0_321,0_321
ON113170.fna,0.005,greedy,fastANI,True,0,0_214,0_214
ON113171.fna,0.005,greedy,fastANI,True,0,0_780,0_780
ON113172.fna,0.005,greedy,fastANI,True,0,0_746,0_746
ON113173.fna,0.005,greedy,fastANI,True,0,0_740,0_740
ON113174.fna,0.005,greedy,fastANI,True,0,0_751,0_751
ON113175.fna,0.005,greedy,fastANI,True,0,0_748,0_748
ON113176.fna,0.005,greedy,fastANI,True,0,0_1553,0_1553
ON113177.fna,0.005,greedy,fastANI,True,0,0_744,0_744
ON113178.fna,0.005,greedy,fastANI,True,0,0_745,0_745
ON113179.fna,0.005,greedy,fastANI,True,0,0_753,0_753
ON113180.fna,0.005,greedy,fastANI,True,0,0_739,0_739
ON113181.fna,0.005,greedy,fastANI,True,0,0_2617,0_2617
ON113334.fna,0.005,greedy,fastANI,False,0,0_1439,0_1439
ON113344.fna,0.005,greedy,fastANI,True,0,0_335,0_335
ON113345.fna,0.005,greedy,fastANI,True,0,0_1335,0_1335
ON117106.fna,0.005,greedy,fastANI,True,0,0_630,0_630
ON117153.fna,0.005,greedy,fastANI,False,0,0_2483,0_2483
ON125307.fna,0.005,greedy,fastANI,True,0,0_186,0_186
ON133270.fna,0.005,greedy,fastANI,True,0,0_77,0_77
ON153212.fna,0.005,greedy,fastANI,True,0,0_437,0_437
ON210834.fna,0.005,greedy,fastANI,True,0,0_655,0_655
ON210835.fna,0.005,greedy,fastANI,False,0,0_655,0_655
ON286976.fna,0.005,greedy,fastANI,True,0,0_305,0_305
ON325435.fna,0.005,greedy,fastANI,True,0,0_951,0_951
ON352054.fna,0.005,greedy,fastANI,True,0,0_2665,0_2665
ON366410.fna,0.005,greedy,fastANI,True,0,0_1159,0_1159
ON366411.fna,0.005,greedy,fastANI,True,0,0_170,0_170
ON366412.fna,0.005,greedy,fastANI,True,0,0_2481,0_2481
ON453893.fna,0.005,greedy,fastANI,True,0,0_1646,0_1646
ON453898.fna,0.005,greedy,fastANI,True,0,0_952,0_952
ON453899.fna,0.005,greedy,fastANI,True,0,0_638,0_638
ON453900.fna,0.005,greedy,fastANI,True,0,0_755,0_755
ON453901.fna,0.005,greedy,fastANI,True,0,0_928,0_928
ON453902.fna,0.005,greedy,fastANI,True,0,0_1831,0_1831
ON453903.fna,0.005,greedy,fastANI,True,0,0_1882,0_1882
ON453904.fna,0.005,greedy,fastANI,True,0,0_1276,0_1276
ON453905.fna,0.005,greedy,fastANI,True,0,0_2044,0_2044
ON456151.fna,0.005,greedy,fastANI,True,0,0_1279,0_1279
ON493777.fna,0.005,greedy,fastANI,True,0,0_2608,0_2608
ON506926.fna,0.005,greedy,fastANI,True,0,0_607,0_607
ON506927.fna,0.005,greedy,fastANI,True,0,0_219,0_219
ON506928.fna,0.005,greedy,fastANI,True,0,0_228,0_228
ON513432.fna,0.005,greedy,fastANI,True,0,0_1102,0_1102
ON528935.fna,0.005,greedy,fastANI,True,0,0_1709,0_1709
ON548417.fna,0.005,greedy,fastANI,True,0,0_39,0_39
ON548418.fna,0.005,greedy,fastANI,True,0,0_56,0_56
ON548419.fna,0.005,greedy,fastANI,True,0,0_34,0_34
ON548420.fna,0.005,greedy,fastANI,True,0,0_32,0_32
ON548421.fna,0.005,greedy,fastANI,True,0,0_149,0_149
ON550478.fna,0.005,greedy,fastANI,True,0,0_943,0_943
ON571632.fna,0.005,greedy,fastANI,True,0,0_1086,0_1086
ON637248.fna,0.005,greedy,fastANI,True,0,0_2764,0_2764
ON699007.fna,0.005,greedy,fastANI,True,0,0_1650,0_1650
ON741189.fna,0.005,greedy,fastANI,True,0,0_838,0_838
ON759209.fna,0.005,greedy,fastANI,True,0,0_2758,0_2758
ON759210.fna,0.005,greedy,fastANI,True,0,0_2737,0_2737
ON814134.fna,0.005,greedy,fastANI,True,0,0_438,0_438
ON814135.fna,0.005,greedy,fastANI,True,0,0_462,0_462
ON814136.fna,0.005,greedy,fastANI,True,0,0_499,0_499
ON856257.fna,0.005,greedy,fastANI,True,0,0_856,0_856
ON856258.fna,0.005,greedy,fastANI,True,0,0_987,0_987
ON866946.fna,0.005,greedy,fastANI,True,0,0_294,0_294
ON881243.fna,0.005,greedy,fastANI,True,0,0_329,0_329
ON911714.fna,0.005,greedy,fastANI,True,0,0_1070,0_1070
ON911715.fna,0.005,greedy,fastANI,True,0,0_1078,0_1078
ON911716.fna,0.005,greedy,fastANI,True,0,0_1100,0_1100
ON911717.fna,0.005,greedy,fastANI,True,0,0_1182,0_1182
ON911718.fna,0.005,greedy,fastANI,True,0,0_1116,0_1116
ON975036.fna,0.005,greedy,fastANI,True,0,0_42,0_42
ON989481.fna,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP018674.fna,0.005,greedy,fastANI,True,0,0_1263,0_1263
OP022426.fna,0.005,greedy,fastANI,True,0,0_2710,0_2710
OP038318.fna,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP038319.fna,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP038320.fna,0.005,greedy,fastANI,True,0,0_1061,0_1061
OP039102.fna,0.005,greedy,fastANI,True,0,0_301,0_301
OP066531.fna,0.005,greedy,fastANI,True,0,0_1900,0_1900
OP136131.fna,0.005,greedy,fastANI,True,0,0_934,0_934
OP136132.fna,0.005,greedy,fastANI,False,0,0_957,0_957
OP136133.fna,0.005,greedy,fastANI,True,0,0_1374,0_1374
OP136134.fna,0.005,greedy,fastANI,True,0,0_985,0_985
OP136135.fna,0.005,greedy,fastANI,False,0,0_1229,0_1229
OP142323.fna,0.005,greedy,fastANI,True,0,0_940,0_940
OP168678.fna,0.005,greedy,fastANI,True,0,0_1588,0_1588
OP172633.fna,0.005,greedy,fastANI,True,0,0_1049,0_1049
OP172634.fna,0.005,greedy,fastANI,True,0,0_994,0_994
OP172635.fna,0.005,greedy,fastANI,True,0,0_1932,0_1932
OP172636.fna,0.005,greedy,fastANI,False,0,0_1932,0_1932
OP172637.fna,0.005,greedy,fastANI,False,0,0_1932,0_1932
OP172638.fna,0.005,greedy,fastANI,True,0,0_2794,0_2794
OP172639.fna,0.005,greedy,fastANI,True,0,0_2795,0_2795
OP172752.fna,0.005,greedy,fastANI,True,0,0_1359,0_1359
OP172753.fna,0.005,greedy,fastANI,True,0,0_571,0_571
OP172754.fna,0.005,greedy,fastANI,False,0,0_566,0_566
OP172755.fna,0.005,greedy,fastANI,True,0,0_568,0_568
OP172756.fna,0.005,greedy,fastANI,True,0,0_566,0_566
OP172757.fna,0.005,greedy,fastANI,True,0,0_562,0_562
OP172758.fna,0.005,greedy,fastANI,True,0,0_2763,0_2763
OP172759.fna,0.005,greedy,fastANI,True,0,0_2787,0_2787
OP172760.fna,0.005,greedy,fastANI,True,0,0_2779,0_2779
OP172761.fna,0.005,greedy,fastANI,False,0,0_2776,0_2776
OP172762.fna,0.005,greedy,fastANI,True,0,0_2776,0_2776
OP172763.fna,0.005,greedy,fastANI,False,0,0_2780,0_2780
OP172764.fna,0.005,greedy,fastANI,True,0,0_2780,0_2780
OP172765.fna,0.005,greedy,fastANI,False,0,0_2780,0_2780
OP172766.fna,0.005,greedy,fastANI,True,0,0_2767,0_2767
OP172767.fna,0.005,greedy,fastANI,False,0,0_2768,0_2768
OP172768.fna,0.005,greedy,fastANI,True,0,0_2768,0_2768
OP172769.fna,0.005,greedy,fastANI,True,0,0_2772,0_2772
OP172770.fna,0.005,greedy,fastANI,True,0,0_2769,0_2769
OP172771.fna,0.005,greedy,fastANI,True,0,0_2771,0_2771
OP172772.fna,0.005,greedy,fastANI,True,0,0_2757,0_2757
OP172773.fna,0.005,greedy,fastANI,False,0,0_2757,0_2757
OP172774.fna,0.005,greedy,fastANI,False,0,0_2757,0_2757
OP172775.fna,0.005,greedy,fastANI,True,0,0_1051,0_1051
OP172776.fna,0.005,greedy,fastANI,False,0,0_938,0_938
OP172777.fna,0.005,greedy,fastANI,True,0,0_914,0_914
OP172778.fna,0.005,greedy,fastANI,True,0,0_938,0_938
OP172779.fna,0.005,greedy,fastANI,True,0,0_1746,0_1746
OP172780.fna,0.005,greedy,fastANI,True,0,0_715,0_715
OP172781.fna,0.005,greedy,fastANI,True,0,0_700,0_700
OP172782.fna,0.005,greedy,fastANI,True,0,0_712,0_712
OP172783.fna,0.005,greedy,fastANI,True,0,0_1573,0_1573
OP172793.fna,0.005,greedy,fastANI,False,0,0_1534,0_1534
OP172794.fna,0.005,greedy,fastANI,True,0,0_1534,0_1534
OP172795.fna,0.005,greedy,fastANI,True,0,0_1741,0_1741
OP172797.fna,0.005,greedy,fastANI,True,0,0_1343,0_1343
OP172798.fna,0.005,greedy,fastANI,False,0,0_764,0_764
OP172799.fna,0.005,greedy,fastANI,True,0,0_764,0_764
OP172800.fna,0.005,greedy,fastANI,False,0,0_764,0_764
OP172801.fna,0.005,greedy,fastANI,True,0,0_718,0_718
OP172802.fna,0.005,greedy,fastANI,True,0,0_705,0_705
OP172803.fna,0.005,greedy,fastANI,True,0,0_699,0_699
OP172804.fna,0.005,greedy,fastANI,True,0,0_648,0_648
OP172805.fna,0.005,greedy,fastANI,True,0,0_647,0_647
OP172806.fna,0.005,greedy,fastANI,False,0,0_646,0_646
OP172807.fna,0.005,greedy,fastANI,True,0,0_646,0_646
OP172811.fna,0.005,greedy,fastANI,True,0,0_48,0_48
OP172812.fna,0.005,greedy,fastANI,True,0,0_2529,0_2529
OP172813.fna,0.005,greedy,fastANI,False,0,0_2529,0_2529
OP172836.fna,0.005,greedy,fastANI,True,0,0_2124,0_2124
OP172837.fna,0.005,greedy,fastANI,True,0,0_2125,0_2125
OP172838.fna,0.005,greedy,fastANI,True,0,0_2501,0_2501
OP172839.fna,0.005,greedy,fastANI,True,0,0_2499,0_2499
OP172840.fna,0.005,greedy,fastANI,True,0,0_2500,0_2500
OP172841.fna,0.005,greedy,fastANI,True,0,0_2223,0_2223
OP235318.fna,0.005,greedy,fastANI,True,0,0_209,0_209
OP254195.fna,0.005,greedy,fastANI,True,0,0_1404,0_1404
OP256049.fna,0.005,greedy,fastANI,True,0,0_2658,0_2658
OP263967.fna,0.005,greedy,fastANI,True,0,0_382,0_382
OP263968.fna,0.005,greedy,fastANI,True,0,0_392,0_392
OP263969.fna,0.005,greedy,fastANI,True,0,0_483,0_483
OP297178.fna,0.005,greedy,fastANI,True,0,0_439,0_439
OP297179.fna,0.005,greedy,fastANI,True,0,0_2699,0_2699
OP323059.fna,0.005,greedy,fastANI,True,0,0_421,0_421
OP323071.fna,0.005,greedy,fastANI,True,0,0_1957,0_1957
OP323072.fna,0.005,greedy,fastANI,True,0,0_2084,0_2084
OP323073.fna,0.005,greedy,fastANI,True,0,0_1982,0_1982
OP323074.fna,0.005,greedy,fastANI,True,0,0_1779,0_1779
OP323075.fna,0.005,greedy,fastANI,True,0,0_2226,0_2226
OP323076.fna,0.005,greedy,fastANI,True,0,0_1841,0_1841
OP323077.fna,0.005,greedy,fastANI,True,0,0_2130,0_2130
OP328420.fna,0.005,greedy,fastANI,False,0,0_955,0_955
OP328421.fna,0.005,greedy,fastANI,True,0,0_2743,0_2743
OP328422.fna,0.005,greedy,fastANI,True,0,0_876,0_876
OP328423.fna,0.005,greedy,fastANI,True,0,0_1031,0_1031
OP341623.fna,0.005,greedy,fastANI,True,0,0_1672,0_1672
OP341624.fna,0.005,greedy,fastANI,True,0,0_1667,0_1667
OP341625.fna,0.005,greedy,fastANI,True,0,0_950,0_950
OP341626.fna,0.005,greedy,fastANI,True,0,0_1686,0_1686
OP341627.fna,0.005,greedy,fastANI,True,0,0_1734,0_1734
OP341628.fna,0.005,greedy,fastANI,True,0,0_1762,0_1762
OP341629.fna,0.005,greedy,fastANI,True,0,0_1688,0_1688
OP341630.fna,0.005,greedy,fastANI,True,0,0_1740,0_1740
OP374154.fna,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP374155.fna,0.005,greedy,fastANI,True,0,0_1020,0_1020
OP374156.fna,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP380492.fna,0.005,greedy,fastANI,True,0,0_234,0_234
OP381444.fna,0.005,greedy,fastANI,True,0,0_844,0_844
OP432864.fna,0.005,greedy,fastANI,True,0,0_398,0_398
OP433492.fna,0.005,greedy,fastANI,True,0,0_2611,0_2611
OP455936.fna,0.005,greedy,fastANI,True,0,0_1635,0_1635
OP455937.fna,0.005,greedy,fastANI,True,0,0_2103,0_2103
OP455938.fna,0.005,greedy,fastANI,True,0,0_1747,0_1747
OP455939.fna,0.005,greedy,fastANI,True,0,0_1606,0_1606
OP455940.fna,0.005,greedy,fastANI,True,0,0_1948,0_1948
OP493557.fna,0.005,greedy,fastANI,True,0,0_1190,0_1190
OP493558.fna,0.005,greedy,fastANI,True,0,0_1310,0_1310
OP494865.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503543.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503968.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503969.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503970.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503971.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503972.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503973.fna,0.005,greedy,fastANI,True,0,0_1045,0_1045
OP503974.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503975.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503976.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503977.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503978.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503979.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503980.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503981.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503982.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503983.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503984.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503985.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503986.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503987.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503988.fna,0.005,greedy,fastANI,False,0,0_1045,0_1045
OP503989.fna,0.005,greedy,fastANI,True,0,0_1023,0_1023
OP503990.fna,0.005,greedy,fastANI,True,0,0_1032,0_1032
OP503991.fna,0.005,greedy,fastANI,True,0,0_1437,0_1437
OP503992.fna,0.005,greedy,fastANI,True,0,0_1423,0_1423
OP503993.fna,0.005,greedy,fastANI,False,0,0_1390,0_1390
OP503994.fna,0.005,greedy,fastANI,True,0,0_1390,0_1390
OP503995.fna,0.005,greedy,fastANI,False,0,0_1390,0_1390
OP534061.fna,0.005,greedy,fastANI,True,0,0_445,0_445
OP559177.fna,0.005,greedy,fastANI,True,0,0_1372,0_1372
OP559178.fna,0.005,greedy,fastANI,True,0,0_588,0_588
OP559179.fna,0.005,greedy,fastANI,True,0,0_873,0_873
OP584903.fna,0.005,greedy,fastANI,False,0,0_955,0_955
OP584904.fna,0.005,greedy,fastANI,True,0,0_980,0_980
OP594307.fna,0.005,greedy,fastANI,True,0,0_1111,0_1111
OP628075.fna,0.005,greedy,fastANI,True,0,0_306,0_306
OP628076.fna,0.005,greedy,fastANI,True,0,0_283,0_283
OP646176.fna,0.005,greedy,fastANI,True,0,0_1267,0_1267
OP651044.fna,0.005,greedy,fastANI,True,0,0_236,0_236
OP661216.fna,0.005,greedy,fastANI,False,0,0_927,0_927
OP661217.fna,0.005,greedy,fastANI,False,0,0_927,0_927
OP662523.fna,0.005,greedy,fastANI,True,0,0_665,0_665
OP662524.fna,0.005,greedy,fastANI,True,0,0_651,0_651
OP662525.fna,0.005,greedy,fastANI,False,0,0_680,0_680
OP662526.fna,0.005,greedy,fastANI,False,0,0_680,0_680
OP662527.fna,0.005,greedy,fastANI,True,0,0_680,0_680
OP662528.fna,0.005,greedy,fastANI,False,0,0_680,0_680
OP662529.fna,0.005,greedy,fastANI,False,0,0_680,0_680
OP662530.fna,0.005,greedy,fastANI,True,0,0_652,0_652
OP662531.fna,0.005,greedy,fastANI,True,0,0_742,0_742
OP662532.fna,0.005,greedy,fastANI,True,0,0_589,0_589
OP676228.fna,0.005,greedy,fastANI,True,0,0_1494,0_1494
OP745419.fna,0.005,greedy,fastANI,True,0,0_1669,0_1669
OP745420.fna,0.005,greedy,fastANI,True,0,0_1959,0_1959
OP750331.fna,0.005,greedy,fastANI,True,0,0_2111,0_2111
OP753449.fna,0.005,greedy,fastANI,False,0,0_833,0_833
OP753450.fna,0.005,greedy,fastANI,True,0,0_833,0_833
OP753451.fna,0.005,greedy,fastANI,False,0,0_833,0_833
OP753452.fna,0.005,greedy,fastANI,False,0,0_833,0_833
OP753453.fna,0.005,greedy,fastANI,False,0,0_833,0_833
OP779214.fna,0.005,greedy,fastANI,True,0,0_1103,0_1103
OP797801.fna,0.005,greedy,fastANI,True,0,0_944,0_944
OP807341.fna,0.005,greedy,fastANI,False,0,0_1494,0_1494
OP807342.fna,0.005,greedy,fastANI,True,0,0_2331,0_2331
OP807343.fna,0.005,greedy,fastANI,True,0,0_1379,0_1379
OP807344.fna,0.005,greedy,fastANI,True,0,0_1369,0_1369
OP807345.fna,0.005,greedy,fastANI,True,0,0_1774,0_1774
OP807346.fna,0.005,greedy,fastANI,True,0,0_1073,0_1073
OP831581.fna,0.005,greedy,fastANI,True,0,0_723,0_723
OP856857.fna,0.005,greedy,fastANI,True,0,0_466,0_466
OP869843.fna,0.005,greedy,fastANI,True,0,0_2762,0_2762
OP869844.fna,0.005,greedy,fastANI,True,0,0_2538,0_2538
OP869845.fna,0.005,greedy,fastANI,True,0,0_1814,0_1814
OP869846.fna,0.005,greedy,fastANI,True,0,0_1307,0_1307
OP869847.fna,0.005,greedy,fastANI,True,0,0_2781,0_2781
OP869848.fna,0.005,greedy,fastANI,True,0,0_1339,0_1339
OP869849.fna,0.005,greedy,fastANI,True,0,0_1484,0_1484
OP869850.fna,0.005,greedy,fastANI,True,0,0_1208,0_1208
OP869851.fna,0.005,greedy,fastANI,True,0,0_2770,0_2770
OP869852.fna,0.005,greedy,fastANI,True,0,0_2790,0_2790
OP869853.fna,0.005,greedy,fastANI,True,0,0_2796,0_2796
OP869854.fna,0.005,greedy,fastANI,True,0,0_2749,0_2749
OP869855.fna,0.005,greedy,fastANI,True,0,0_1371,0_1371
OP889240.fna,0.005,greedy,fastANI,True,0,0_1308,0_1308
OP894055.fna,0.005,greedy,fastANI,True,0,0_2644,0_2644
OP894077.fna,0.005,greedy,fastANI,True,0,0_1572,0_1572
OP902294.fna,0.005,greedy,fastANI,True,0,0_454,0_454
OP913462.fna,0.005,greedy,fastANI,True,0,0_331,0_331
OP913463.fna,0.005,greedy,fastANI,True,0,0_413,0_413
OP913464.fna,0.005,greedy,fastANI,True,0,0_397,0_397
OP913465.fna,0.005,greedy,fastANI,True,0,0_280,0_280
OP918669.fna,0.005,greedy,fastANI,True,0,0_1099,0_1099
OP926971.fna,0.005,greedy,fastANI,True,0,0_1388,0_1388
OP926972.fna,0.005,greedy,fastANI,True,0,0_2245,0_2245
OP940114.fna,0.005,greedy,fastANI,True,0,0_357,0_357
OP947204.fna,0.005,greedy,fastANI,True,0,0_1163,0_1163
OP961718.fna,0.005,greedy,fastANI,True,0,0_359,0_359
OQ025229.fna,0.005,greedy,fastANI,True,0,0_291,0_291
OQ025230.fna,0.005,greedy,fastANI,True,0,0_292,0_292
OQ031494.fna,0.005,greedy,fastANI,False,0,0_235,0_235
OQ031496.fna,0.005,greedy,fastANI,False,0,0_277,0_277
OQ094961.fna,0.005,greedy,fastANI,True,0,0_455,0_455
OQ129425.fna,0.005,greedy,fastANI,True,0,0_303,0_303
OQ129426.fna,0.005,greedy,fastANI,True,0,0_273,0_273
OQ187816.fna,0.005,greedy,fastANI,True,0,0_2520,0_2520
OQ240252.fna,0.005,greedy,fastANI,True,0,0_1759,0_1759
OQ240253.fna,0.005,greedy,fastANI,True,0,0_1556,0_1556
OQ240254.fna,0.005,greedy,fastANI,True,0,0_2077,0_2077
OQ240255.fna,0.005,greedy,fastANI,True,0,0_2391,0_2391
OQ240256.fna,0.005,greedy,fastANI,True,0,0_1800,0_1800
OQ240257.fna,0.005,greedy,fastANI,True,0,0_963,0_963
OQ240258.fna,0.005,greedy,fastANI,True,0,0_2277,0_2277
OQ240259.fna,0.005,greedy,fastANI,True,0,0_1319,0_1319
OQ240260.fna,0.005,greedy,fastANI,True,0,0_1438,0_1438
OQ259508.fna,0.005,greedy,fastANI,True,0,0_895,0_895
OQ259509.fna,0.005,greedy,fastANI,True,0,0_892,0_892
OQ269649.fna,0.005,greedy,fastANI,True,0,0_1422,0_1422
OQ297175.fna,0.005,greedy,fastANI,True,0,0_706,0_706
OQ302592.fna,0.005,greedy,fastANI,False,0,0_2740,0_2740
OQ302593.fna,0.005,greedy,fastANI,True,0,0_2740,0_2740
OQ317942.fna,0.005,greedy,fastANI,True,0,0_837,0_837
OQ319049.fna,0.005,greedy,fastANI,True,0,0_1490,0_1490
OQ326496.fna,0.005,greedy,fastANI,True,0,0_569,0_569
OQ338183.fna,0.005,greedy,fastANI,True,0,0_1105,0_1105
OQ338184.fna,0.005,greedy,fastANI,True,0,0_327,0_327
OQ355699.fna,0.005,greedy,fastANI,True,0,0_1109,0_1109
OQ355700.fna,0.005,greedy,fastANI,True,0,0_1108,0_1108
OQ355701.fna,0.005,greedy,fastANI,True,0,0_580,0_580
OQ355702.fna,0.005,greedy,fastANI,False,0,0_394,0_394
OQ355703.fna,0.005,greedy,fastANI,True,0,0_402,0_402
OQ355704.fna,0.005,greedy,fastANI,True,0,0_1201,0_1201
OQ418408.fna,0.005,greedy,fastANI,True,0,0_682,0_682
OQ420427.fna,0.005,greedy,fastANI,True,0,0_408,0_408
OQ428188.fna,0.005,greedy,fastANI,True,0,0_354,0_354
OQ434248.fna,0.005,greedy,fastANI,True,0,0_381,0_381
OQ436521.fna,0.005,greedy,fastANI,True,0,0_620,0_620
OQ448193.fna,0.005,greedy,fastANI,True,0,0_412,0_412
OQ448194.fna,0.005,greedy,fastANI,False,0,0_412,0_412
OQ448195.fna,0.005,greedy,fastANI,True,0,0_356,0_356
OQ557157.fna,0.005,greedy,fastANI,True,0,0_323,0_323
OQ578993.fna,0.005,greedy,fastANI,True,0,0_900,0_900
OQ578994.fna,0.005,greedy,fastANI,True,0,0_936,0_936
