genome,cluster,score
MW512571.fna,0_1701,1.298827425497859
MW512572.fna,0_2327,1.2534233269684263
MW512573.fna,0_825,1.3684084145171118
MW546064.fna,0_243,2.5902220795560704
MW546070.fna,0_250,2.5896161678829857
MW546071.fna,0_467,1.572814352261271
MW546073.fna,0_268,2.5876150018309376
MW546074.fna,0_238,1.5910488558760139
MW554488.fna,0_1149,1.3227770564525794
MW584228.fna,0_125,2.6058869625345276
MW589261.fna,0_590,1.482434685533239
MW623430.fna,0_2696,1.1333348243436165
MW633168.fna,0_405,1.5784142728982147
MW672041.fna,0_2195,1.26836989051169
MW677132.fna,0_775,1.3794775598762743
MW679027.fna,0_2728,1.1269900328705398
MW749002.fna,0_233,1.5916135363441275
MW749003.fna,0_14,1.7059259173054664
MW749006.fna,0_26,1.6557678271232157
MW749007.fna,0_241,1.5908997805243623
MW749009.fna,0_687,1.3971731098531066
MW787012.fna,0_75,1.6103745610647766
MW791312.fna,0_2519,1.208729445228696
MW815121.fna,0_2718,1.1296481077721383
MW846279.fna,0_1128,1.3238299057768699
MW864250.fna,0_2716,2.1276354217233893
MW864251.fna,0_2736,1.1243742196406226
MW864252.fna,0_485,1.570453008317425
MW924497.fna,0_990,1.3328572748093546
MW924889.fna,0_1291,1.316469484605745
MW927512.fna,0_1697,2.2967478818168683
MW927513.fna,0_1599,2.302410774385635
MW927515.fna,0_1278,1.3170533460505602
MW927516.fna,0_1627,1.3028417836776325
MW927519.fna,0_1987,1.2830788559035757
MW927521.fna,0_1622,2.3031160063750185
MW927522.fna,0_1285,1.3167641950033575
MW927523.fna,0_1628,1.3028362746334263
MZ041098.fna,0_1240,1.3191075887523618
MZ089978.fna,0_2777,1.0908924702770606
MZ089979.fna,0_2784,1.0848437398773942
MZ092003.fna,0_606,1.4732267098058331
MZ147816.fna,0_165,1.6011652250491601
MZ152915.fna,0_2678,1.136130596354322
MZ272341.fna,0_1433,2.310974350392197
MZ218124.fna,0_1012,1.3313600171190192
MZ308445.fna,0_1702,1.2988162016780933
MZ326865.fna,0_1315,1.3156452773806642
MZ333456.fna,0_1649,1.3017593312409126
MZ333457.fna,0_750,1.3839635915566646
MZ333458.fna,0_1642,1.3023012319451994
MZ333461.fna,0_1153,1.3226262318209243
MZ333462.fna,0_226,1.592919647589794
MZ359091.fna,0_2750,1.11928999710246
MZ361825.fna,0_1907,1.2879121075355684
MZ368140.fna,0_2281,1.2594062116724043
MZ384014.fna,0_2521,1.2072372528699264
MZ398135.fna,0_752,2.382192610955326
MZ399596.fna,0_758,1.381959973420237
MZ401005.fna,0_2683,1.1355838352638878
MZ401006.fna,0_1536,1.3070157746599116
MZ401007.fna,0_2701,1.1323948436986049
MZ401008.fna,0_2682,2.135539600386016
MZ417315.fna,0_360,1.580421184744706
MZ417318.fna,0_286,2.5857096638523562
MZ417317.fna,0_287,2.585212680324219
MZ417319.fna,0_371,1.580103350940084
MZ417320.fna,0_290,1.5856405673257732
MZ417321.fna,0_431,1.5762635584522364
MZ417322.fna,0_379,1.5798127480102857
MZ417323.fna,0_304,1.5838250739041047
MZ417325.fna,0_411,1.5777955199638543
MZ417326.fna,0_531,1.5590777828616957
MZ417327.fna,0_518,1.5645784373451521
MZ417328.fna,0_342,1.5814849176249983
MZ417329.fna,0_425,2.5766176005935497
MZ417331.fna,0_436,1.575964635367869
MZ417332.fna,0_396,1.5790652365501447
MZ417335.fna,0_288,1.5858187403522952
MZ417336.fna,0_610,1.4722946702886373
MZ417337.fna,0_322,1.5824933195768818
MZ417338.fna,0_587,1.486563220540952
MZ417339.fna,0_583,2.4873337025094053
MZ417340.fna,0_340,2.581104045676818
MZ417341.fna,0_585,1.4870449201051157
MZ417342.fna,0_586,1.4867687819327773
MZ417343.fna,0_612,1.471647450183418
MZ417344.fna,0_424,1.5771921297645397
MZ417345.fna,0_374,1.5800572494493261
MZ417346.fna,0_350,1.5810906433871206
MZ417347.fna,0_376,1.5799358020134946
MZ417349.fna,0_1176,1.3219310860279672
MZ417351.fna,0_1040,1.3291458448106415
MZ417352.fna,0_1268,1.317594468669229
MZ417353.fna,0_1118,1.3240398644497025
MZ417354.fna,0_361,1.580421184744706
MZ420150.fna,0_224,1.5930818177190669
MZ422438.fna,0_20,1.6797164759083603
MZ427930.fna,0_205,1.595375381771445
MZ488273.fna,0_1259,1.318021261001626
MZ501260.fna,0_88,1.6096033047997045
MZ501261.fna,0_89,1.6096019634282888
MZ501262.fna,0_66,1.6115170264463154
MZ501263.fna,0_98,1.609274420885305
MZ501265.fna,0_133,1.6051009270188858
MZ570263.fna,0_2544,1.1793470951327705
MZ570582.fna,0_1514,1.3079594374064398
MZ573780.fna,0_254,1.5898533775894066
MZ643272.fna,0_422,1.5772653101565544
MZ751040.fna,0_261,1.5890984250341442
MZ779063.fna,0_10,1.7151305667056342
MZ955869.fna,0_2597,1.1712091298512424
MZ969646.fna,0_546,1.5534827995721514
MZ983385.fna,0_827,1.3679027473675713
MZ995505.fna,0_1674,1.3002370052838357
OK173051.fna,0_1385,1.3127488225454917
OK247671.fna,0_894,1.3479961964832938
OK283618.fna,0_599,1.4748544515231967
OK349510.fna,0_193,1.5974691561983234
OK499972.fna,0_105,1.608616502405202
OK499976.fna,0_96,1.6093697813719303
OK499977.fna,0_132,1.6051050353894407
OK499979.fna,0_1591,1.3046576405740327
OK499983.fna,0_135,1.6047870917548495
OK499987.fna,0_53,1.6137393400032316
OK499990.fna,0_95,1.6093697813719303
OK499991.fna,0_37,1.6176481780512537
OK499992.fna,0_40,1.6162008443194424
OK499994.fna,0_108,1.6083158069704164
OK499999.fna,0_1601,1.3041763549346417
OK500001.fna,0_137,1.6046046121886333
OK500002.fna,0_1853,1.2912557381100909
OK574338.fna,0_2693,1.1343904532706302
OK896991.fna,0_631,1.454874695227999
OL436245.fna,0_297,1.5845639322443605
OL436246.fna,0_430,1.5763010903831276
OL505084.fna,0_1590,1.3047559540887317
OL505085.fna,0_762,1.3812700567991483
OL539449.fna,0_1300,1.316215816965196
OL580764.fna,0_545,1.5543045596501464
OL690335.fna,0_698,1.393274322881621
OL741057.fna,0_426,1.5771454059777192
OL744111.fna,0_2624,1.1484751078937743
OL774867.fna,0_1211,1.3204121781985054
OL774868.fna,0_2406,1.2450753626366402
OL774869.fna,0_2382,1.2478039352980028
OL774870.fna,0_1728,1.2978205890168764
OL774871.fna,0_1933,1.286277276068326
OL774872.fna,0_1906,1.2879475110150551
OL774873.fna,0_1729,1.2977923979616288
OL774874.fna,0_1331,1.314916961283005
OL774875.fna,0_1918,1.2871258446658147
OL774876.fna,0_2793,1.060564018172562
OL774877.fna,0_2162,1.271192440251923
OL799250.fna,0_1424,1.3115772188796324
OL799256.fna,0_1329,1.3149638551457339
OL799257.fna,0_1458,1.3102768526585473
OL799258.fna,0_208,1.5950471601287406
OL799259.fna,0_2621,1.1487889045393525
OL799260.fna,0_202,1.5958289150944878
OL840290.fna,0_1021,1.3305856830494247
OL870611.fna,0_217,1.5936138113055986
OL870612.fna,0_773,1.3796516754356651
OL964058.fna,0_160,1.6023612101866727
OM112209.fna,0_1364,1.3136627078902845
OM112210.fna,0_701,1.3918895667823676
OM135992.fna,0_534,1.5582977077477924
OM236513.fna,0_505,1.5667559547148922
OM236514.fna,0_1602,1.3041435011270366
OM236515.fna,0_520,1.5640695085934957
OM236516.fna,0_57,1.6134206197345202
OM240926.fna,0_2637,1.1452664222256912
OM240927.fna,0_2639,1.144536744786972
OM240928.fna,0_2628,1.1474070486906154
OM240929.fna,0_2635,1.145471202999349
OM249958.fna,0_2634,1.1455735210122135
OM293948.fna,0_434,1.5760006531413677
OM293949.fna,0_831,1.3667401502567547
ON856258.fna,0_987,2.332172241401709
OM350011.fna,0_47,1.6143058222454707
OM350012.fna,0_109,1.6082996142379584
OM350013.fna,0_101,1.6091951457926692
OM373548.fna,0_189,1.5978857824589703
OM373549.fna,0_584,1.487075580459269
OM373556.fna,0_2030,2.260282752300521
OM373551.fna,0_1760,1.296020312192732
OM373552.fna,0_1749,1.2965143257149787
OM373553.fna,0_2510,1.2133202536691403
OM373554.fna,0_1216,1.3202851216603224
OM373558.fna,0_1739,1.2970581429488686
OM373559.fna,0_1087,1.3255138440887069
OM373560.fna,0_2751,1.1188790980554573
OM373561.fna,0_1411,1.3119578915039312
OM439662.fna,0_1067,1.326805286522804
OM439663.fna,0_1162,1.3224098669975892
OM439664.fna,0_1567,1.3058562083470204
OM439665.fna,0_959,1.3354754056651412
OM439666.fna,0_1248,1.3186675635612195
OM439667.fna,0_962,1.3352952004755863
OM439668.fna,0_1184,1.3215371909247455
OM439669.fna,0_1207,1.3206609935660687
OM439670.fna,0_1135,1.3233492365513104
OM439671.fna,0_1114,1.324239636529343
OM439672.fna,0_1106,1.3246186978910153
OM439673.fna,0_1080,1.3257370552520498
OM439674.fna,0_1170,1.322188247044184
OM439675.fna,0_1059,1.3277062217854643
OM634653.fna,0_43,1.6148813040311332
OM634661.fna,0_23,1.6729003938629865
OM638104.fna,0_2659,1.1392187761307269
OM654379.fna,0_670,1.4113230081165593
OM687507.fna,0_1039,1.3294628445786065
OM687508.fna,0_2191,1.2687053826463308
OM687509.fna,0_941,1.3384835092437992
OM687510.fna,0_916,1.3444821403260652
OM728296.fna,0_527,1.5611734474756425
OM728297.fna,0_17,1.7050841466199733
OM728298.fna,0_246,1.590599858400211
OM728299.fna,0_267,1.5885537613974239
OM728300.fna,0_84,1.6098338974919364
OM728301.fna,0_120,1.6066130226163988
OM728302.fna,0_145,1.6037312550368115
OM728303.fna,0_147,1.6036251126941337
OM728304.fna,0_140,1.6043931283041513
OM743306.fna,0_116,1.6076576800988596
OM850391.fna,0_335,2.581776813457907
OM850392.fna,0_334,1.58178396601528
OM966901.fna,0_266,1.5887310377266832
OM982668.fna,0_173,1.5995162385536639
OM982669.fna,0_144,1.603891059895762
OM982670.fna,0_171,1.5999359716606896
OM982671.fna,0_176,1.5990069785491712
OM982672.fna,0_177,1.5989041376049178
OM982673.fna,0_185,1.5980258952631394
OM982674.fna,0_187,1.5979155109124186
ON042750.fna,0_2715,1.130185601217239
ON086985.fna,0_749,1.3840356207750744
ON107264.fna,0_496,1.5682572673844146
ON113167.fna,0_302,1.5839987053433537
ON113168.fna,0_364,1.58035213000178
ON113169.fna,0_321,1.5825480231220528
ON113170.fna,0_214,1.5943273510308966
ON113171.fna,0_780,1.378628198721072
ON113172.fna,0_746,1.3846714732239023
ON113173.fna,0_740,1.3857195850751358
ON113174.fna,0_751,1.3833864960562354
ON113175.fna,0_748,1.3840924690752825
ON113176.fna,0_1553,1.306301260210128
ON113177.fna,0_744,1.3847772678484418
ON113178.fna,0_745,1.3847508240241062
ON113179.fna,0_753,1.3832876285601796
ON113180.fna,0_739,1.3858699770755734
ON113181.fna,0_2617,1.1523102582937104
ON113345.fna,0_1335,1.3146614724415877
ON117106.fna,0_630,1.4563494729816804
ON125307.fna,0_186,1.5979891067139511
ON133270.fna,0_77,1.6103398063846526
ON153212.fna,0_437,1.5757687820665311
ON210834.fna,0_655,2.420546243529482
ON286976.fna,0_305,1.5838175215607802
ON325435.fna,0_951,1.3368410417858678
ON352054.fna,0_2665,1.137986415430417
ON366410.fna,0_1159,1.322440070383263
ON366411.fna,0_170,1.6000032780512945
ON366412.fna,0_2481,1.228648801783534
ON453893.fna,0_1646,1.3018700331071176
ON453898.fna,0_952,1.3366902516294146
ON453899.fna,0_638,1.4491543477828266
ON453900.fna,0_755,1.3831087922336316
ON453901.fna,0_928,1.342164137639426
ON453902.fna,0_1831,1.2922066394057792
ON453903.fna,0_1882,1.2898332311626342
ON453904.fna,0_1276,1.3172648020478657
ON453905.fna,0_2044,1.2797468566075065
ON456151.fna,0_1279,1.3170327051683457
ON493777.fna,0_2608,1.1653431104916647
ON506926.fna,0_607,1.473007914033536
ON506927.fna,0_219,1.5935748234414189
ON506928.fna,0_228,1.5925006304259197
ON513432.fna,0_1102,1.324638630170989
ON528935.fna,0_1709,1.2984848377378837
ON548417.fna,0_39,1.6167051338656635
ON548418.fna,0_56,1.613444342311166
ON548419.fna,0_34,1.6187080891378356
ON548420.fna,0_32,1.6195630713979976
ON548421.fna,0_149,1.6029802523487007
ON550478.fna,0_943,1.338389987884435
ON571632.fna,0_1086,1.3255138440887069
ON637248.fna,0_2764,1.1050831231815534
ON699007.fna,0_1650,1.3017316469540012
ON741189.fna,0_838,1.3647982120191502
ON759209.fna,0_2758,1.1105602706290245
ON759210.fna,0_2737,1.1237718690714371
ON814134.fna,0_438,1.5757358613737038
ON814135.fna,0_462,1.5731477874479092
ON814136.fna,0_499,1.5680673277628463
ON856257.fna,0_856,1.3572597122966585
ON866946.fna,0_294,1.585072132468301
ON881243.fna,0_329,1.582012551704155
ON911714.fna,0_1070,1.3265387209613246
ON911715.fna,0_1078,1.3260491659152742
ON911716.fna,0_1100,1.324673507259039
ON911717.fna,0_1182,1.3216382578046746
ON911718.fna,0_1116,1.324134779103849
ON975036.fna,0_42,1.614919266263458
ON989481.fna,0_1020,2.3306589392563177
OP018674.fna,0_1263,1.3178413906034843
OP022426.fna,0_2710,1.1313537165036407
OP038320.fna,0_1061,1.327411244845515
OP039102.fna,0_301,1.5840515221489797
OP066531.fna,0_1900,1.2883012287035496
OP136131.fna,0_934,1.3411089826657592
OP136133.fna,0_1374,1.313216750149166
OP136134.fna,0_985,1.3332694918442072
OP142323.fna,0_940,1.3386003543305884
OP168678.fna,0_1588,1.3048760546348444
OP172633.fna,0_1049,1.3283831519273086
OP172634.fna,0_994,1.3327468979648311
OP172635.fna,0_1932,2.286159612030641
OP172638.fna,0_2794,1.050305353914203
OP172639.fna,0_2795,1.0486777150270257
OP172752.fna,0_1359,1.3138670176820089
OP172753.fna,0_571,1.4975110410547674
OP172756.fna,0_566,2.511288967418136
OP172755.fna,0_568,1.5075473375362742
OP172757.fna,0_562,1.5198075346101039
OP172758.fna,0_2763,1.105903321478511
OP172759.fna,0_2787,1.081220619029477
OP172760.fna,0_2779,1.090658412328286
OP172761.fna,0_2776,2.0883048947811487
OP172764.fna,0_2780,2.089498854362728
OP172766.fna,0_2767,1.1009629258557179
OP172768.fna,0_2768,2.0981171092289985
OP172769.fna,0_2772,1.0987744604306355
OP172770.fna,0_2769,1.0993658357228715
OP172771.fna,0_2771,1.0989295001704815
OP172772.fna,0_2757,2.113130764497723
OP172775.fna,0_1051,1.3282557755978566
OP172778.fna,0_938,2.337652248417891
OP172777.fna,0_914,1.3449636602828194
OP172779.fna,0_1746,1.2967127502032532
OP172780.fna,0_715,1.3889858606908092
OP172781.fna,0_700,1.3919261210954548
OP172782.fna,0_712,1.3894078149965998
OP172783.fna,0_1573,1.3056714067991755
OP172794.fna,0_1534,2.3068461078039477
OP172795.fna,0_1741,1.2969166549778546
OP172797.fna,0_1343,1.31432731937202
OP172799.fna,0_764,2.380221225135993
OP172801.fna,0_718,1.388826489282085
OP172802.fna,0_705,1.3913368473526835
OP172803.fna,0_699,1.3928998526399248
OP172804.fna,0_648,1.4338501422950825
OP172805.fna,0_647,1.4338531556550729
OP172807.fna,0_646,2.433026016051444
OP172811.fna,0_48,1.614154817182834
OP172812.fna,0_2529,2.191598059682491
OP172836.fna,0_2124,1.2740542641304313
OP172837.fna,0_2125,1.2740542641304313
OP172838.fna,0_2501,1.2171957772051387
OP172839.fna,0_2499,1.2181010514217898
OP172840.fna,0_2500,1.2181010514217898
OP172841.fna,0_2223,1.2657978415550795
OP254195.fna,0_1404,1.3121901966782148
OP256049.fna,0_2658,1.1392304793424008
OP263967.fna,0_382,1.5797496557963866
OP263968.fna,0_392,1.5793013274030465
OP263969.fna,0_483,1.5709199624788774
OP297178.fna,0_439,1.575690391257917
OP297179.fna,0_2699,1.1326483159521699
OP323059.fna,0_421,1.577338465894488
OP323071.fna,0_1957,1.284893484100278
OP323072.fna,0_2084,1.2769285250352955
OP323073.fna,0_1982,1.2833984162430916
OP323074.fna,0_1779,1.295120254132688
OP323075.fna,0_2226,1.2657455657302172
OP323076.fna,0_1841,1.291656319977423
OP323077.fna,0_2130,1.273607219272065
OP328421.fna,0_2743,1.121802609581136
OP328422.fna,0_876,1.3529246351186894
OP328423.fna,0_1031,1.3298085778662934
OP341623.fna,0_1672,1.3003652028963453
OP341624.fna,0_1667,1.3006213712917547
OP341625.fna,0_950,1.3368787229695904
OP341626.fna,0_1686,1.299348693469058
OP341627.fna,0_1734,1.2971938847234772
OP341628.fna,0_1762,1.2958098733827943
OP341629.fna,0_1688,1.2993207001157105
OP341630.fna,0_1740,1.2970128768276528
OP380492.fna,0_234,1.5914881786353083
OP381444.fna,0_844,1.3629807912711116
OP432864.fna,0_398,1.5789679480121896
OP433492.fna,0_2611,1.1627542654950935
OP455936.fna,0_1635,1.3025771917741147
OP455937.fna,0_2103,1.275258584796286
OP455938.fna,0_1747,1.2966504077567413
OP455939.fna,0_1606,1.303984637612904
OP455940.fna,0_1948,1.2856222670295767
OP493557.fna,0_1190,1.3213652691992888
OP493558.fna,0_1310,1.3157854577942807
OP503987.fna,0_1045,2.3282446694669146
OP503989.fna,0_1023,1.3304838464058668
OP503990.fna,0_1032,1.3296625605292687
OP503991.fna,0_1437,1.31107922313464
OP503992.fna,0_1423,1.3116671601163437
OP534061.fna,0_445,1.5750716795707285
OP559177.fna,0_1372,1.3132430083255469
OP559178.fna,0_588,1.4854208241871074
OP559179.fna,0_873,1.3535448939882069
OP584904.fna,0_980,1.3337764990029037
OP594307.fna,0_1111,1.3243095133601148
OP628075.fna,0_306,1.5838160110605943
OP628076.fna,0_283,1.586247851256005
OP646176.fna,0_1267,1.317764257656576
OP662523.fna,0_665,1.4131571144096595
OP662524.fna,0_651,1.4315782633188365
OP662525.fna,0_680,2.4015936135058698
OP662530.fna,0_652,1.4315203992121557
OP662531.fna,0_742,1.3853770547529116
OP662532.fna,0_589,1.4843679234932994
OP676228.fna,0_1494,2.308633222310036
OP745419.fna,0_1669,1.300504462338655
OP745420.fna,0_1959,1.2846839547316655
OP750331.fna,0_2111,1.274820282834714
OP753449.fna,0_833,2.36627082636981
OP779214.fna,0_1103,1.3246336472725195
OP807342.fna,0_2331,1.2529594035399843
OP807343.fna,0_1379,1.3130170841744393
OP807344.fna,0_1369,1.313348009290312
OP807345.fna,0_1774,1.295308549414714
OP807346.fna,0_1073,1.3263014987709134
OP831581.fna,0_723,1.3879943784020097
OP856857.fna,0_466,2.5728413636878007
OP869843.fna,0_2762,1.108061981995926
OP869844.fna,0_2538,1.1820350021533637
OP869845.fna,0_1814,1.2932570560259813
OP869846.fna,0_1307,1.3159877809862959
OP869847.fna,0_2781,1.0859533960336396
OP869848.fna,0_1339,1.3145362252912074
OP869849.fna,0_1484,1.3092630167885968
OP869850.fna,0_1208,1.3205696251284054
OP869851.fna,0_2770,1.0991407397613333
OP869852.fna,0_2790,1.0728048180143395
OP869853.fna,0_2796,1.0399265105568123
OP869854.fna,0_2749,1.1194310642652812
OP869855.fna,0_1371,1.3132535107071002
OP889240.fna,0_1308,1.3159566666086886
OP894055.fna,0_2644,1.143092987035335
OP894077.fna,0_1572,1.3056822818331555
OP902294.fna,0_454,1.573971239605847
OP913462.fna,0_331,1.5819638069443842
OP913463.fna,0_413,1.5777038753535693
OP913464.fna,0_397,1.5790343560220732
OP913465.fna,0_280,1.5866284069131495
OP918669.fna,0_1099,1.3246934345088417
OP926971.fna,0_1388,1.312559261664513
OP926972.fna,0_2245,1.263564945366602
OP940114.fna,0_357,1.5807554060842763
OP947204.fna,0_1163,1.3223846943000024
OP961718.fna,0_359,1.5805070888791257
OQ025229.fna,0_291,1.5852417687899734
OQ025230.fna,0_292,1.5852417687899734
OQ094961.fna,0_455,1.5738083805510108
OQ129425.fna,0_303,1.5839383275449954
OQ129426.fna,0_273,1.5876162259414106
OQ187816.fna,0_2520,1.207750017658436
OQ240252.fna,0_1759,1.296105567160109
OQ240253.fna,0_1556,1.3062470344036403
OQ240254.fna,0_2077,1.2772572588352196
OQ240255.fna,0_2391,1.2470288530419773
OQ240256.fna,0_1800,1.2943081457243721
OQ240257.fna,0_963,1.3351528275089386
OQ240258.fna,0_2277,1.259749112964799
OQ240259.fna,0_1319,1.3153230387160004
OQ240260.fna,0_1438,1.3110686150622906
OQ259508.fna,0_895,1.3475168771666248
OQ259509.fna,0_892,1.348536958798121
OQ269649.fna,0_1422,1.3116777389895562
OQ297175.fna,0_706,1.391329517116858
OQ302593.fna,0_2740,2.1219500828951006
OQ317942.fna,0_837,1.3656125590480852
OQ319049.fna,0_1490,1.3089150886766476
OQ326496.fna,0_569,1.5049174683664344
OQ338183.fna,0_1105,1.3246236811325378
OQ338184.fna,0_327,1.5822180732902624
OQ355699.fna,0_1109,1.3243494328842664
OQ355700.fna,0_1108,1.3245588900710539
OQ355701.fna,0_580,1.4888839378586085
OQ355703.fna,0_402,1.5785164532799887
OQ355704.fna,0_1201,1.3209297998172245
OQ418408.fna,0_682,1.4012693821678472
OQ420427.fna,0_408,1.5779290343937546
OQ428188.fna,0_354,1.5808809893482874
OQ434248.fna,0_381,1.5797604289355731
OQ436521.fna,0_620,1.4602214831752232
OQ448193.fna,0_412,2.577710089769852
OQ448195.fna,0_356,1.5807569380250364
OQ557157.fna,0_323,1.5824340418474812
OQ578993.fna,0_900,1.3467081509132757
OQ578994.fna,0_936,1.340452109679339
OQ578995.fna,0_904,1.3464018465418546
OQ588745.fna,0_1142,1.3231737275544155
OQ623132.fna,0_1254,1.318267698374469
OQ623150.fna,0_926,1.3423019884858047
OQ627164.fna,0_1583,1.3050506278456955
OQ627802.fna,0_1615,1.303496364029002
OQ627803.fna,0_2046,1.27956909566301
OQ627804.fna,0_1626,1.3029409225810218
OQ627805.fna,0_1641,1.3023122770744466
OQ627806.fna,0_2323,1.2539966670288512
OQ627807.fna,0_1946,1.28578918415048
OQ627808.fna,0_1992,1.282704432779437
OQ633473.fna,0_1181,1.3217291777952358
OQ653963.fna,0_222,1.593285806267863
OQ687052.fna,0_1237,1.3191740266759524
OQ703261.fna,0_1394,1.3124222535968553
OQ717002.fna,0_1651,1.3015543838903194
OQ737697.fna,0_2618,1.150728827074622
OQ791408.fna,0_2789,1.0742460835749879
OQ819458.fna,0_720,1.3885408106816608
OQ819459.fna,0_919,1.34312726086489
OQ831052.fna,0_1461,1.3102608814479573
OQ846916.fna,0_552,1.5448275461315046
OQ851348.fna,0_1097,1.3248179384059235
OQ863044.fna,0_2148,1.2723810025150133
OQ863045.fna,0_2252,1.2626122825127801
OQ866599.fna,0_1476,1.3097171601658162
OQ870554.fna,0_939,1.3390857562104963
OQ876859.fna,0_1417,1.311846930907306
OQ884029.fna,0_1393,1.3124380666325046
OQ884030.fna,0_206,1.5951704805842835
OQ915374.fna,0_355,1.580799827979018
OQ921337.fna,0_460,2.5730912786298563
OQ921338.fna,0_456,1.5735884060654572
OQ921339.fna,0_510,1.5657651496701281
OQ921340.fna,0_475,1.5724422060845784
OQ921341.fna,0_500,1.567794303063251
OQ921342.fna,0_494,1.5686755224068212
OQ921343.fna,0_511,1.5656157275748108
OQ921344.fna,0_526,1.5614147315214333
OQ921345.fna,0_539,1.5568608209010235
OQ921346.fna,0_516,1.5648027800683493
OQ921347.fna,0_521,1.5638874588712723
OQ921348.fna,0_535,1.5581855536916254
OQ985161.fna,0_2589,1.172668762630272
OQ985162.fna,0_2593,1.1720055943806744
OQ985163.fna,0_2557,1.1775790001347186
OQ985164.fna,0_2594,1.1719351394130046
OQ985165.fna,0_2558,1.1775691915550506
OQ985166.fna,0_2563,1.1766550515811707
OQ985167.fna,0_2595,1.1719250725512724
OQ985168.fna,0_2565,1.1762606864494818
OQ985169.fna,0_2591,1.172658729722425
OQ985170.fna,0_2590,1.172658729722425
OQ999172.fna,0_29,1.6345650964423282
OR048821.fna,0_1487,1.3090596803562984
OR062948.fna,0_2741,1.1228778172933587
OR062949.fna,0_309,1.5837419836772098
OR062950.fna,0_399,1.578961769490303
OR088597.fna,0_457,2.572828849832218
OR096218.fna,0_767,1.380955033235626
OR113388.fna,0_694,1.3940683868298165
OR113389.fna,0_789,1.3774631781168174
OR113390.fna,0_772,1.3801577518362786
OR125582.fna,0_480,1.5710801962843255
OR125585.fna,0_459,2.5713562565503634
OR157981.fna,0_1226,1.319954426314803
OR206057.fna,0_1227,1.3198780404313828
OR208547.fna,0_674,1.4096687302989732
OR234009.fna,0_1654,2.301215143050344
OR237563.fna,0_1497,1.3084807350636471
OR237564.fna,0_1571,1.3058344751496898
OR237565.fna,0_1410,1.311989584120035
OR238371.fna,0_1125,1.3238899146870788
OR259390.fna,0_2742,1.1221953611960962
OR338916.fna,0_869,1.3539066209185289
OR354820.fna,0_276,1.5873474012006725
OR354821.fna,0_272,1.587746805125363
OR354822.fna,0_251,1.5905588612540082
OR354823.fna,0_252,1.5905427531143492
OR354835.fna,0_579,2.488488088561736
OR354834.fna,0_576,2.4871116474090753
OR354833.fna,0_592,1.4808168742157402
OR354836.fna,0_565,1.5147720701086596
OR354837.fna,0_597,2.477461096262093
OR354839.fna,0_596,1.4777786038079679
OR354840.fna,0_595,1.478110650216954
OR354841.fna,0_1303,2.31606166594077
OR354844.fna,0_1301,2.3159727603537013
OR354845.fna,0_1304,1.3161536490799706
OR354847.fna,0_1580,1.3052740948620416
OR354848.fna,0_1362,1.3136993930364858
OR354849.fna,0_1034,1.3296284756846144
OR354850.fna,0_948,1.3372598771423454
OR354851.fna,0_2675,1.1364508813270686
OR354852.fna,0_2677,1.1361899440386818
OR354854.fna,0_2629,2.146194443140788
OR354855.fna,0_2713,1.130819110224106
OR354856.fna,0_2684,1.1355838352638878
OR354857.fna,0_2513,1.21229449718152
OR354858.fna,0_2668,1.1373735041767632
OR354859.fna,0_2733,1.1256113155979457
OR360270.fna,0_1325,1.3150888559594813
OR371505.fna,0_1743,1.296854371052825
OR387861.fna,0_2018,1.2812063368014823
OR397123.fna,0_1777,1.2952286865079836
OR397124.fna,0_524,1.5620217812740385
OR428172.fna,0_688,1.396719517912047
OR453397.fna,0_1069,2.3263763937427857
OR455461.fna,0_9,1.7163449745557124
OR474483.fna,0_1204,1.3208689671591536
OR479082.fna,0_1722,1.2978938686368169
OR480986.fna,0_1726,1.2978487764127067
OR480987.fna,0_1810,1.2933779316188225
OR480988.fna,0_1698,1.2989788903116182
OR487170.fna,0_1770,1.2954567883603634
OR495700.fna,0_352,1.5809008922219485
OR506460.fna,0_713,1.3892561538990345
OR509662.fna,0_1550,1.3063500518609237
OR573959.fna,0_2724,1.127669951347662
OR574845.fna,0_1373,1.3132377569442828
OR602702.fna,0_349,1.5811258209450463
OR602703.fna,0_367,1.5801386887891486
OR602862.fna,0_30,1.6285432987001887
OR602863.fna,0_2615,1.1553955339938993
OR611155.fna,0_341,1.5815581920537358
OR640348.fna,0_314,2.5820621345572783
OR640347.fna,0_325,1.582275888745409
OR640350.fna,0_363,2.578381986452395
OR670592.fna,0_798,2.3754210891110934
OR683639.fna,0_2735,1.1248874075832593
OR725122.fna,0_154,1.6027284168140845
OR767211.fna,0_1501,2.3053529476083248
OR770614.fna,0_4,1.7236381920804518
OR780021.fna,0_1712,1.2981923683471757
OR786094.fna,0_887,1.3509384112796656
OR786095.fna,0_1564,1.3059702719603337
OR797478.fna,0_1396,1.312390624070539
OR820920.fna,0_1876,1.2900436961570132
OR836606.fna,0_12,1.7115635090123482
OR844942.fna,0_558,1.5283938585224655
OR844943.fna,0_1604,1.3040449098695195
OR844989.fna,0_2,1.7306137390634153
OR844990.fna,0_24,1.6700251781638
OR844992.fna,0_28,1.6364331001055215
OR844993.fna,0_67,1.6112602623411778
OR844994.fna,0_188,1.5979041862671948
OR844995.fna,0_452,1.5743754872441835
OR844997.fna,0_554,1.5408710636184173
