genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
OM236513.fna,0.005,greedy,fastANI,True,0,0_457,0_457
OM236514.fna,0.005,greedy,fastANI,True,0,0_1542,0_1542
OM236515.fna,0.005,greedy,fastANI,True,0,0_472,0_472
OM236516.fna,0.005,greedy,fastANI,True,0,0_55,0_55
OM240926.fna,0.005,greedy,fastANI,True,0,0_2577,0_2577
OM240927.fna,0.005,greedy,fastANI,True,0,0_2579,0_2579
OM240928.fna,0.005,greedy,fastANI,True,0,0_2568,0_2568
OM240929.fna,0.005,greedy,fastANI,True,0,0_2575,0_2575
OM249958.fna,0.005,greedy,fastANI,True,0,0_2574,0_2574
OM293948.fna,0.005,greedy,fastANI,True,0,0_390,0_390
OM293949.fna,0.005,greedy,fastANI,True,0,0_771,0_771
OM304856.fna,0.005,greedy,fastANI,False,0,0_927,0_927
OM350011.fna,0.005,greedy,fastANI,True,0,0_46,0_46
OM350012.fna,0.005,greedy,fastANI,True,0,0_105,0_105
OM350013.fna,0.005,greedy,fastANI,True,0,0_97,0_97
OM373548.fna,0.005,greedy,fastANI,True,0,0_184,0_184
OM373549.fna,0.005,greedy,fastANI,True,0,0_532,0_532
OM373550.fna,0.005,greedy,fastANI,False,0,0_1970,0_1970
OM373551.fna,0.005,greedy,fastANI,True,0,0_1700,0_1700
OM373552.fna,0.005,greedy,fastANI,True,0,0_1689,0_1689
OM373553.fna,0.005,greedy,fastANI,True,0,0_2450,0_2450
OM373554.fna,0.005,greedy,fastANI,True,0,0_1156,0_1156
OM373556.fna,0.005,greedy,fastANI,True,0,0_1970,0_1970
OM373557.fna,0.005,greedy,fastANI,False,0,0_230,0_230
OM373558.fna,0.005,greedy,fastANI,True,0,0_1679,0_1679
OM373559.fna,0.005,greedy,fastANI,True,0,0_1027,0_1027
OM373560.fna,0.005,greedy,fastANI,True,0,0_2691,0_2691
OM373561.fna,0.005,greedy,fastANI,True,0,0_1351,0_1351
OM439662.fna,0.005,greedy,fastANI,True,0,0_1007,0_1007
OM439663.fna,0.005,greedy,fastANI,True,0,0_1102,0_1102
OM439664.fna,0.005,greedy,fastANI,True,0,0_1507,0_1507
OM439665.fna,0.005,greedy,fastANI,True,0,0_899,0_899
OM439666.fna,0.005,greedy,fastANI,True,0,0_1188,0_1188
OM439667.fna,0.005,greedy,fastANI,True,0,0_902,0_902
OM439668.fna,0.005,greedy,fastANI,True,0,0_1124,0_1124
OM439669.fna,0.005,greedy,fastANI,True,0,0_1147,0_1147
OM439670.fna,0.005,greedy,fastANI,True,0,0_1075,0_1075
OM439671.fna,0.005,greedy,fastANI,True,0,0_1054,0_1054
OM439672.fna,0.005,greedy,fastANI,True,0,0_1046,0_1046
OM439673.fna,0.005,greedy,fastANI,True,0,0_1020,0_1020
OM439674.fna,0.005,greedy,fastANI,True,0,0_1110,0_1110
OM439675.fna,0.005,greedy,fastANI,True,0,0_999,0_999
OM634653.fna,0.005,greedy,fastANI,True,0,0_42,0_42
OM634661.fna,0.005,greedy,fastANI,True,0,0_22,0_22
OM638104.fna,0.005,greedy,fastANI,True,0,0_2599,0_2599
OM654379.fna,0.005,greedy,fastANI,True,0,0_612,0_612
OM687507.fna,0.005,greedy,fastANI,True,0,0_979,0_979
OM687508.fna,0.005,greedy,fastANI,True,0,0_2131,0_2131
OM687509.fna,0.005,greedy,fastANI,True,0,0_881,0_881
OM687510.fna,0.005,greedy,fastANI,True,0,0_856,0_856
OM728296.fna,0.005,greedy,fastANI,True,0,0_479,0_479
OM728297.fna,0.005,greedy,fastANI,True,0,0_16,0_16
OM728298.fna,0.005,greedy,fastANI,True,0,0_232,0_232
OM728299.fna,0.005,greedy,fastANI,True,0,0_244,0_244
OM728300.fna,0.005,greedy,fastANI,True,0,0_82,0_82
OM728301.fna,0.005,greedy,fastANI,True,0,0_116,0_116
OM728302.fna,0.005,greedy,fastANI,True,0,0_140,0_140
OM728303.fna,0.005,greedy,fastANI,True,0,0_142,0_142
OM728304.fna,0.005,greedy,fastANI,True,0,0_135,0_135
OM743306.fna,0.005,greedy,fastANI,True,0,0_112,0_112
OM850391.fna,0.005,greedy,fastANI,False,0,0_298,0_298
OM850392.fna,0.005,greedy,fastANI,True,0,0_298,0_298
OM966901.fna,0.005,greedy,fastANI,True,0,0_243,0_243
OM982668.fna,0.005,greedy,fastANI,True,0,0_168,0_168
OM982669.fna,0.005,greedy,fastANI,True,0,0_139,0_139
OM982670.fna,0.005,greedy,fastANI,True,0,0_166,0_166
OM982671.fna,0.005,greedy,fastANI,True,0,0_171,0_171
OM982672.fna,0.005,greedy,fastANI,True,0,0_172,0_172
OM982673.fna,0.005,greedy,fastANI,True,0,0_180,0_180
OM982674.fna,0.005,greedy,fastANI,True,0,0_182,0_182
ON042750.fna,0.005,greedy,fastANI,True,0,0_2655,0_2655
ON086985.fna,0.005,greedy,fastANI,True,0,0_689,0_689
ON107264.fna,0.005,greedy,fastANI,True,0,0_448,0_448
ON113167.fna,0.005,greedy,fastANI,True,0,0_269,0_269
ON113168.fna,0.005,greedy,fastANI,True,0,0_326,0_326
ON113169.fna,0.005,greedy,fastANI,True,0,0_286,0_286
ON113170.fna,0.005,greedy,fastANI,True,0,0_208,0_208
ON113171.fna,0.005,greedy,fastANI,True,0,0_720,0_720
ON113172.fna,0.005,greedy,fastANI,True,0,0_686,0_686
ON113173.fna,0.005,greedy,fastANI,True,0,0_680,0_680
ON113174.fna,0.005,greedy,fastANI,True,0,0_691,0_691
ON113175.fna,0.005,greedy,fastANI,True,0,0_688,0_688
ON113176.fna,0.005,greedy,fastANI,True,0,0_1493,0_1493
ON113177.fna,0.005,greedy,fastANI,True,0,0_684,0_684
ON113178.fna,0.005,greedy,fastANI,True,0,0_685,0_685
ON113179.fna,0.005,greedy,fastANI,True,0,0_693,0_693
ON113180.fna,0.005,greedy,fastANI,True,0,0_679,0_679
ON113181.fna,0.005,greedy,fastANI,True,0,0_2557,0_2557
ON113334.fna,0.005,greedy,fastANI,False,0,0_1379,0_1379
ON113344.fna,0.005,greedy,fastANI,False,0,0_298,0_298
ON113345.fna,0.005,greedy,fastANI,True,0,0_1275,0_1275
ON117106.fna,0.005,greedy,fastANI,True,0,0_574,0_574
ON117153.fna,0.005,greedy,fastANI,False,0,0_2423,0_2423
ON125307.fna,0.005,greedy,fastANI,True,0,0_181,0_181
ON133270.fna,0.005,greedy,fastANI,True,0,0_75,0_75
ON153212.fna,0.005,greedy,fastANI,True,0,0_393,0_393
ON210834.fna,0.005,greedy,fastANI,True,0,0_598,0_598
ON210835.fna,0.005,greedy,fastANI,False,0,0_598,0_598
ON286976.fna,0.005,greedy,fastANI,True,0,0_272,0_272
ON325435.fna,0.005,greedy,fastANI,True,0,0_891,0_891
ON352054.fna,0.005,greedy,fastANI,True,0,0_2605,0_2605
ON366410.fna,0.005,greedy,fastANI,True,0,0_1099,0_1099
ON366411.fna,0.005,greedy,fastANI,True,0,0_165,0_165
ON366412.fna,0.005,greedy,fastANI,True,0,0_2421,0_2421
ON453893.fna,0.005,greedy,fastANI,True,0,0_1586,0_1586
ON453898.fna,0.005,greedy,fastANI,True,0,0_892,0_892
ON453899.fna,0.005,greedy,fastANI,True,0,0_582,0_582
ON453900.fna,0.005,greedy,fastANI,True,0,0_695,0_695
ON453901.fna,0.005,greedy,fastANI,True,0,0_868,0_868
ON453902.fna,0.005,greedy,fastANI,True,0,0_1771,0_1771
ON453903.fna,0.005,greedy,fastANI,True,0,0_1822,0_1822
ON453904.fna,0.005,greedy,fastANI,True,0,0_1216,0_1216
ON453905.fna,0.005,greedy,fastANI,True,0,0_1984,0_1984
ON456151.fna,0.005,greedy,fastANI,True,0,0_1219,0_1219
ON493777.fna,0.005,greedy,fastANI,True,0,0_2548,0_2548
ON506926.fna,0.005,greedy,fastANI,True,0,0_553,0_553
ON506927.fna,0.005,greedy,fastANI,True,0,0_212,0_212
ON506928.fna,0.005,greedy,fastANI,True,0,0_221,0_221
ON513432.fna,0.005,greedy,fastANI,True,0,0_1042,0_1042
ON528935.fna,0.005,greedy,fastANI,True,0,0_1649,0_1649
ON548417.fna,0.005,greedy,fastANI,True,0,0_38,0_38
ON548418.fna,0.005,greedy,fastANI,True,0,0_54,0_54
ON548419.fna,0.005,greedy,fastANI,True,0,0_33,0_33
ON548420.fna,0.005,greedy,fastANI,True,0,0_31,0_31
ON548421.fna,0.005,greedy,fastANI,True,0,0_144,0_144
ON550478.fna,0.005,greedy,fastANI,True,0,0_883,0_883
ON571632.fna,0.005,greedy,fastANI,True,0,0_1026,0_1026
ON637248.fna,0.005,greedy,fastANI,True,0,0_2704,0_2704
ON699007.fna,0.005,greedy,fastANI,True,0,0_1590,0_1590
ON741189.fna,0.005,greedy,fastANI,True,0,0_778,0_778
ON759209.fna,0.005,greedy,fastANI,True,0,0_2698,0_2698
ON759210.fna,0.005,greedy,fastANI,True,0,0_2677,0_2677
ON814134.fna,0.005,greedy,fastANI,True,0,0_394,0_394
ON814135.fna,0.005,greedy,fastANI,True,0,0_417,0_417
ON814136.fna,0.005,greedy,fastANI,True,0,0_451,0_451
ON856257.fna,0.005,greedy,fastANI,True,0,0_796,0_796
ON856258.fna,0.005,greedy,fastANI,True,0,0_927,0_927
ON866946.fna,0.005,greedy,fastANI,True,0,0_262,0_262
ON881243.fna,0.005,greedy,fastANI,True,0,0_293,0_293
ON911714.fna,0.005,greedy,fastANI,True,0,0_1010,0_1010
ON911715.fna,0.005,greedy,fastANI,True,0,0_1018,0_1018
ON911716.fna,0.005,greedy,fastANI,True,0,0_1040,0_1040
ON911717.fna,0.005,greedy,fastANI,True,0,0_1122,0_1122
ON911718.fna,0.005,greedy,fastANI,True,0,0_1056,0_1056
ON975036.fna,0.005,greedy,fastANI,True,0,0_41,0_41
ON989481.fna,0.005,greedy,fastANI,False,0,0_960,0_960
OP018674.fna,0.005,greedy,fastANI,True,0,0_1203,0_1203
OP022426.fna,0.005,greedy,fastANI,True,0,0_2650,0_2650
OP038318.fna,0.005,greedy,fastANI,False,0,0_960,0_960
OP038319.fna,0.005,greedy,fastANI,False,0,0_960,0_960
OP038320.fna,0.005,greedy,fastANI,True,0,0_1001,0_1001
OP039102.fna,0.005,greedy,fastANI,True,0,0_268,0_268
OP066531.fna,0.005,greedy,fastANI,True,0,0_1840,0_1840
OP136131.fna,0.005,greedy,fastANI,True,0,0_874,0_874
OP136132.fna,0.005,greedy,fastANI,False,0,0_897,0_897
OP136133.fna,0.005,greedy,fastANI,True,0,0_1314,0_1314
OP136134.fna,0.005,greedy,fastANI,True,0,0_925,0_925
OP136135.fna,0.005,greedy,fastANI,False,0,0_1169,0_1169
OP142323.fna,0.005,greedy,fastANI,True,0,0_880,0_880
OP168678.fna,0.005,greedy,fastANI,True,0,0_1528,0_1528
OP172633.fna,0.005,greedy,fastANI,True,0,0_989,0_989
OP172634.fna,0.005,greedy,fastANI,True,0,0_934,0_934
OP172635.fna,0.005,greedy,fastANI,True,0,0_1872,0_1872
OP172636.fna,0.005,greedy,fastANI,False,0,0_1872,0_1872
OP172637.fna,0.005,greedy,fastANI,False,0,0_1872,0_1872
OP172638.fna,0.005,greedy,fastANI,True,0,0_2734,0_2734
OP172639.fna,0.005,greedy,fastANI,True,0,0_2735,0_2735
OP172752.fna,0.005,greedy,fastANI,True,0,0_1299,0_1299
OP172753.fna,0.005,greedy,fastANI,True,0,0_519,0_519
OP172754.fna,0.005,greedy,fastANI,False,0,0_514,0_514
OP172755.fna,0.005,greedy,fastANI,True,0,0_516,0_516
OP172756.fna,0.005,greedy,fastANI,True,0,0_514,0_514
OP172757.fna,0.005,greedy,fastANI,True,0,0_511,0_511
OP172758.fna,0.005,greedy,fastANI,True,0,0_2703,0_2703
OP172759.fna,0.005,greedy,fastANI,True,0,0_2727,0_2727
OP172760.fna,0.005,greedy,fastANI,True,0,0_2719,0_2719
OP172761.fna,0.005,greedy,fastANI,False,0,0_2716,0_2716
OP172762.fna,0.005,greedy,fastANI,True,0,0_2716,0_2716
OP172763.fna,0.005,greedy,fastANI,False,0,0_2720,0_2720
OP172764.fna,0.005,greedy,fastANI,True,0,0_2720,0_2720
OP172765.fna,0.005,greedy,fastANI,False,0,0_2720,0_2720
OP172766.fna,0.005,greedy,fastANI,True,0,0_2707,0_2707
OP172767.fna,0.005,greedy,fastANI,False,0,0_2708,0_2708
OP172768.fna,0.005,greedy,fastANI,True,0,0_2708,0_2708
OP172769.fna,0.005,greedy,fastANI,True,0,0_2712,0_2712
OP172770.fna,0.005,greedy,fastANI,True,0,0_2709,0_2709
OP172771.fna,0.005,greedy,fastANI,True,0,0_2711,0_2711
OP172772.fna,0.005,greedy,fastANI,True,0,0_2697,0_2697
OP172773.fna,0.005,greedy,fastANI,False,0,0_2697,0_2697
OP172774.fna,0.005,greedy,fastANI,False,0,0_2697,0_2697
OP172775.fna,0.005,greedy,fastANI,True,0,0_991,0_991
OP172776.fna,0.005,greedy,fastANI,False,0,0_878,0_878
OP172777.fna,0.005,greedy,fastANI,True,0,0_854,0_854
OP172778.fna,0.005,greedy,fastANI,True,0,0_878,0_878
OP172779.fna,0.005,greedy,fastANI,True,0,0_1686,0_1686
OP172780.fna,0.005,greedy,fastANI,True,0,0_655,0_655
OP172781.fna,0.005,greedy,fastANI,True,0,0_640,0_640
OP172782.fna,0.005,greedy,fastANI,True,0,0_652,0_652
OP172783.fna,0.005,greedy,fastANI,True,0,0_1513,0_1513
OP172793.fna,0.005,greedy,fastANI,False,0,0_1474,0_1474
OP172794.fna,0.005,greedy,fastANI,True,0,0_1474,0_1474
OP172795.fna,0.005,greedy,fastANI,True,0,0_1681,0_1681
OP172797.fna,0.005,greedy,fastANI,True,0,0_1283,0_1283
OP172798.fna,0.005,greedy,fastANI,False,0,0_704,0_704
OP172799.fna,0.005,greedy,fastANI,True,0,0_704,0_704
OP172800.fna,0.005,greedy,fastANI,False,0,0_704,0_704
OP172801.fna,0.005,greedy,fastANI,True,0,0_658,0_658
OP172802.fna,0.005,greedy,fastANI,True,0,0_645,0_645
OP172803.fna,0.005,greedy,fastANI,True,0,0_639,0_639
OP172804.fna,0.005,greedy,fastANI,False,0,0_591,0_591
OP172805.fna,0.005,greedy,fastANI,True,0,0_591,0_591
OP172806.fna,0.005,greedy,fastANI,False,0,0_590,0_590
OP172807.fna,0.005,greedy,fastANI,True,0,0_590,0_590
OP172811.fna,0.005,greedy,fastANI,True,0,0_47,0_47
OP172812.fna,0.005,greedy,fastANI,True,0,0_2469,0_2469
OP172813.fna,0.005,greedy,fastANI,False,0,0_2469,0_2469
OP172836.fna,0.005,greedy,fastANI,True,0,0_2064,0_2064
OP172837.fna,0.005,greedy,fastANI,True,0,0_2065,0_2065
OP172838.fna,0.005,greedy,fastANI,True,0,0_2441,0_2441
OP172839.fna,0.005,greedy,fastANI,True,0,0_2439,0_2439
OP172840.fna,0.005,greedy,fastANI,True,0,0_2440,0_2440
OP172841.fna,0.005,greedy,fastANI,True,0,0_2163,0_2163
OP235318.fna,0.005,greedy,fastANI,True,0,0_203,0_203
OP254195.fna,0.005,greedy,fastANI,True,0,0_1344,0_1344
OP256049.fna,0.005,greedy,fastANI,True,0,0_2598,0_2598
OP263967.fna,0.005,greedy,fastANI,True,0,0_343,0_343
OP263968.fna,0.005,greedy,fastANI,True,0,0_352,0_352
OP263969.fna,0.005,greedy,fastANI,True,0,0_435,0_435
OP297178.fna,0.005,greedy,fastANI,True,0,0_395,0_395
OP297179.fna,0.005,greedy,fastANI,True,0,0_2639,0_2639
OP323059.fna,0.005,greedy,fastANI,True,0,0_378,0_378
OP323071.fna,0.005,greedy,fastANI,True,0,0_1897,0_1897
OP323072.fna,0.005,greedy,fastANI,True,0,0_2024,0_2024
OP323073.fna,0.005,greedy,fastANI,True,0,0_1922,0_1922
OP323074.fna,0.005,greedy,fastANI,True,0,0_1719,0_1719
OP323075.fna,0.005,greedy,fastANI,True,0,0_2166,0_2166
OP323076.fna,0.005,greedy,fastANI,True,0,0_1781,0_1781
OP323077.fna,0.005,greedy,fastANI,True,0,0_2070,0_2070
OP328420.fna,0.005,greedy,fastANI,False,0,0_895,0_895
OP328421.fna,0.005,greedy,fastANI,True,0,0_2683,0_2683
OP328422.fna,0.005,greedy,fastANI,True,0,0_816,0_816
OP328423.fna,0.005,greedy,fastANI,True,0,0_971,0_971
OP341623.fna,0.005,greedy,fastANI,True,0,0_1612,0_1612
OP341624.fna,0.005,greedy,fastANI,True,0,0_1607,0_1607
OP341625.fna,0.005,greedy,fastANI,True,0,0_890,0_890
OP341626.fna,0.005,greedy,fastANI,True,0,0_1626,0_1626
OP341627.fna,0.005,greedy,fastANI,True,0,0_1674,0_1674
OP341628.fna,0.005,greedy,fastANI,True,0,0_1702,0_1702
OP341629.fna,0.005,greedy,fastANI,True,0,0_1628,0_1628
OP341630.fna,0.005,greedy,fastANI,True,0,0_1680,0_1680
OP374154.fna,0.005,greedy,fastANI,False,0,0_960,0_960
OP374155.fna,0.005,greedy,fastANI,True,0,0_960,0_960
OP374156.fna,0.005,greedy,fastANI,False,0,0_960,0_960
OP380492.fna,0.005,greedy,fastANI,True,0,0_227,0_227
OP381444.fna,0.005,greedy,fastANI,True,0,0_784,0_784
OP432864.fna,0.005,greedy,fastANI,True,0,0_357,0_357
OP433492.fna,0.005,greedy,fastANI,True,0,0_2551,0_2551
OP455936.fna,0.005,greedy,fastANI,True,0,0_1575,0_1575
OP455937.fna,0.005,greedy,fastANI,True,0,0_2043,0_2043
OP455938.fna,0.005,greedy,fastANI,True,0,0_1687,0_1687
OP455939.fna,0.005,greedy,fastANI,True,0,0_1546,0_1546
OP455940.fna,0.005,greedy,fastANI,True,0,0_1888,0_1888
OP493557.fna,0.005,greedy,fastANI,True,0,0_1130,0_1130
OP493558.fna,0.005,greedy,fastANI,True,0,0_1250,0_1250
OP494865.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503543.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503968.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503969.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503970.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503971.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503972.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503973.fna,0.005,greedy,fastANI,True,0,0_985,0_985
OP503974.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503975.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503976.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503977.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503978.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503979.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503980.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503981.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503982.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503983.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503984.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503985.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503986.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503987.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503988.fna,0.005,greedy,fastANI,False,0,0_985,0_985
OP503989.fna,0.005,greedy,fastANI,True,0,0_963,0_963
OP503990.fna,0.005,greedy,fastANI,True,0,0_972,0_972
OP503991.fna,0.005,greedy,fastANI,True,0,0_1377,0_1377
OP503992.fna,0.005,greedy,fastANI,True,0,0_1363,0_1363
OP503993.fna,0.005,greedy,fastANI,False,0,0_1330,0_1330
OP503994.fna,0.005,greedy,fastANI,True,0,0_1330,0_1330
OP503995.fna,0.005,greedy,fastANI,False,0,0_1330,0_1330
OP534061.fna,0.005,greedy,fastANI,True,0,0_401,0_401
OP559177.fna,0.005,greedy,fastANI,True,0,0_1312,0_1312
OP559178.fna,0.005,greedy,fastANI,True,0,0_535,0_535
OP559179.fna,0.005,greedy,fastANI,True,0,0_813,0_813
OP584903.fna,0.005,greedy,fastANI,False,0,0_895,0_895
OP584904.fna,0.005,greedy,fastANI,True,0,0_920,0_920
OP594307.fna,0.005,greedy,fastANI,True,0,0_1051,0_1051
OP628075.fna,0.005,greedy,fastANI,False,0,0_255,0_255
OP628076.fna,0.005,greedy,fastANI,True,0,0_255,0_255
OP646176.fna,0.005,greedy,fastANI,True,0,0_1207,0_1207
OP651044.fna,0.005,greedy,fastANI,False,0,0_228,0_228
OP661216.fna,0.005,greedy,fastANI,False,0,0_867,0_867
OP661217.fna,0.005,greedy,fastANI,False,0,0_867,0_867
OP662523.fna,0.005,greedy,fastANI,True,0,0_608,0_608
OP662524.fna,0.005,greedy,fastANI,True,0,0_594,0_594
OP662525.fna,0.005,greedy,fastANI,False,0,0_622,0_622
OP662526.fna,0.005,greedy,fastANI,False,0,0_622,0_622
OP662527.fna,0.005,greedy,fastANI,True,0,0_622,0_622
OP662528.fna,0.005,greedy,fastANI,False,0,0_622,0_622
OP662529.fna,0.005,greedy,fastANI,False,0,0_622,0_622
OP662530.fna,0.005,greedy,fastANI,True,0,0_595,0_595
OP662531.fna,0.005,greedy,fastANI,True,0,0_682,0_682
OP662532.fna,0.005,greedy,fastANI,True,0,0_536,0_536
OP676228.fna,0.005,greedy,fastANI,True,0,0_1434,0_1434
OP745419.fna,0.005,greedy,fastANI,True,0,0_1609,0_1609
OP745420.fna,0.005,greedy,fastANI,True,0,0_1899,0_1899
OP750331.fna,0.005,greedy,fastANI,True,0,0_2051,0_2051
OP753449.fna,0.005,greedy,fastANI,False,0,0_773,0_773
OP753450.fna,0.005,greedy,fastANI,True,0,0_773,0_773
OP753451.fna,0.005,greedy,fastANI,False,0,0_773,0_773
OP753452.fna,0.005,greedy,fastANI,False,0,0_773,0_773
OP753453.fna,0.005,greedy,fastANI,False,0,0_773,0_773
OP779214.fna,0.005,greedy,fastANI,True,0,0_1043,0_1043
OP797801.fna,0.005,greedy,fastANI,True,0,0_884,0_884
OP807341.fna,0.005,greedy,fastANI,False,0,0_1434,0_1434
OP807342.fna,0.005,greedy,fastANI,True,0,0_2271,0_2271
OP807343.fna,0.005,greedy,fastANI,True,0,0_1319,0_1319
OP807344.fna,0.005,greedy,fastANI,True,0,0_1309,0_1309
OP807345.fna,0.005,greedy,fastANI,True,0,0_1714,0_1714
OP807346.fna,0.005,greedy,fastANI,True,0,0_1013,0_1013
OP831581.fna,0.005,greedy,fastANI,True,0,0_663,0_663
OP856857.fna,0.005,greedy,fastANI,True,0,0_421,0_421
OP869843.fna,0.005,greedy,fastANI,True,0,0_2702,0_2702
OP869844.fna,0.005,greedy,fastANI,True,0,0_2478,0_2478
OP869845.fna,0.005,greedy,fastANI,True,0,0_1754,0_1754
OP869846.fna,0.005,greedy,fastANI,True,0,0_1247,0_1247
OP869847.fna,0.005,greedy,fastANI,True,0,0_2721,0_2721
OP869848.fna,0.005,greedy,fastANI,True,0,0_1279,0_1279
OP869849.fna,0.005,greedy,fastANI,True,0,0_1424,0_1424
OP869850.fna,0.005,greedy,fastANI,True,0,0_1148,0_1148
OP869851.fna,0.005,greedy,fastANI,True,0,0_2710,0_2710
OP869852.fna,0.005,greedy,fastANI,True,0,0_2730,0_2730
OP869853.fna,0.005,greedy,fastANI,True,0,0_2736,0_2736
OP869854.fna,0.005,greedy,fastANI,True,0,0_2689,0_2689
OP869855.fna,0.005,greedy,fastANI,True,0,0_1311,0_1311
OP889240.fna,0.005,greedy,fastANI,True,0,0_1248,0_1248
OP894055.fna,0.005,greedy,fastANI,True,0,0_2584,0_2584
OP894077.fna,0.005,greedy,fastANI,True,0,0_1512,0_1512
OP902294.fna,0.005,greedy,fastANI,True,0,0_409,0_409
OP913462.fna,0.005,greedy,fastANI,True,0,0_295,0_295
OP913463.fna,0.005,greedy,fastANI,True,0,0_371,0_371
OP913464.fna,0.005,greedy,fastANI,True,0,0_356,0_356
OP913465.fna,0.005,greedy,fastANI,True,0,0_253,0_253
OP918669.fna,0.005,greedy,fastANI,True,0,0_1039,0_1039
OP926971.fna,0.005,greedy,fastANI,True,0,0_1328,0_1328
OP926972.fna,0.005,greedy,fastANI,True,0,0_2185,0_2185
OP940114.fna,0.005,greedy,fastANI,True,0,0_320,0_320
OP947204.fna,0.005,greedy,fastANI,True,0,0_1103,0_1103
OP961718.fna,0.005,greedy,fastANI,True,0,0_322,0_322
OQ025229.fna,0.005,greedy,fastANI,True,0,0_260,0_260
OQ025230.fna,0.005,greedy,fastANI,False,0,0_260,0_260
OQ031494.fna,0.005,greedy,fastANI,False,0,0_228,0_228
OQ031496.fna,0.005,greedy,fastANI,False,0,0_228,0_228
OQ094961.fna,0.005,greedy,fastANI,True,0,0_410,0_410
OQ129425.fna,0.005,greedy,fastANI,True,0,0_270,0_270
OQ129426.fna,0.005,greedy,fastANI,True,0,0_248,0_248
OQ187816.fna,0.005,greedy,fastANI,True,0,0_2460,0_2460
OQ240252.fna,0.005,greedy,fastANI,True,0,0_1699,0_1699
OQ240253.fna,0.005,greedy,fastANI,True,0,0_1496,0_1496
OQ240254.fna,0.005,greedy,fastANI,True,0,0_2017,0_2017
OQ240255.fna,0.005,greedy,fastANI,True,0,0_2331,0_2331
OQ240256.fna,0.005,greedy,fastANI,True,0,0_1740,0_1740
OQ240257.fna,0.005,greedy,fastANI,True,0,0_903,0_903
OQ240258.fna,0.005,greedy,fastANI,True,0,0_2217,0_2217
OQ240259.fna,0.005,greedy,fastANI,True,0,0_1259,0_1259
OQ240260.fna,0.005,greedy,fastANI,True,0,0_1378,0_1378
OQ259508.fna,0.005,greedy,fastANI,True,0,0_835,0_835
OQ259509.fna,0.005,greedy,fastANI,True,0,0_832,0_832
OQ269649.fna,0.005,greedy,fastANI,True,0,0_1362,0_1362
OQ297175.fna,0.005,greedy,fastANI,True,0,0_646,0_646
OQ302592.fna,0.005,greedy,fastANI,False,0,0_2680,0_2680
OQ302593.fna,0.005,greedy,fastANI,True,0,0_2680,0_2680
OQ317942.fna,0.005,greedy,fastANI,True,0,0_777,0_777
OQ319049.fna,0.005,greedy,fastANI,True,0,0_1430,0_1430
OQ326496.fna,0.005,greedy,fastANI,True,0,0_517,0_517
OQ338183.fna,0.005,greedy,fastANI,True,0,0_1045,0_1045
OQ338184.fna,0.005,greedy,fastANI,True,0,0_291,0_291
OQ355699.fna,0.005,greedy,fastANI,True,0,0_1049,0_1049
OQ355700.fna,0.005,greedy,fastANI,True,0,0_1048,0_1048
OQ355701.fna,0.005,greedy,fastANI,True,0,0_528,0_528
OQ355702.fna,0.005,greedy,fastANI,False,0,0_354,0_354
OQ355703.fna,0.005,greedy,fastANI,True,0,0_361,0_361
OQ355704.fna,0.005,greedy,fastANI,True,0,0_1141,0_1141
OQ418408.fna,0.005,greedy,fastANI,True,0,0_624,0_624
OQ420427.fna,0.005,greedy,fastANI,True,0,0_367,0_367
OQ428188.fna,0.005,greedy,fastANI,True,0,0_317,0_317
OQ434248.fna,0.005,greedy,fastANI,True,0,0_342,0_342
OQ436521.fna,0.005,greedy,fastANI,True,0,0_564,0_564
OQ448193.fna,0.005,greedy,fastANI,True,0,0_370,0_370
OQ448194.fna,0.005,greedy,fastANI,False,0,0_370,0_370
OQ448195.fna,0.005,greedy,fastANI,True,0,0_319,0_319
OQ557157.fna,0.005,greedy,fastANI,True,0,0_288,0_288
OQ578993.fna,0.005,greedy,fastANI,True,0,0_840,0_840
OQ578994.fna,0.005,greedy,fastANI,True,0,0_876,0_876
OQ578995.fna,0.005,greedy,fastANI,True,0,0_844,0_844
OQ588745.fna,0.005,greedy,fastANI,True,0,0_1082,0_1082
